Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,C_160.0,C_162.5,C_165.0,C_167.5,C_170.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5,P_160.0,P_162.5,P_165.0,P_167.5,P_170.0
LLY,Bear Put Spread,-111.41,560.0,440.0,560.0,40.22,59.78,-0.19894642857142855,-35.99999999999999,0.0,1.0000000000000009,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,Bear Put Spread,-39.37,195.0,55.0,195.0,58.05,41.95,-0.2018974358974359,-8.999999999999996,-1.0000000000000002,2.0000000000000018,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
LLY,Bear Put Spread,-149.21,700.0,300.0,700.0,43.91,56.09,-0.21315714285714288,-32.0,0.0,2.0000000000000018,-1.9999999999999991,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
LLY,Bear Put Spread,-129.97,585.0,165.0,585.0,49.08,50.92,-0.22217094017094016,-23.0,-1.0000000000000002,2.0000000000000018,-1.9999999999999991,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
LLY,Bear Put Spread,-126.6,529.0,721.0,529.0,33.98,66.02,-0.23931947069943288,-41.0,2.0,-4.000000000000001,3.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LLY,Bear Put Spread,-133.33,551.0,799.0,551.0,33.43,66.57,-0.241978221415608,-42.99999999999999,2.0,-5.000000000000002,3.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LLY,Bear Put Spread,-70.4,285.0,215.0,285.0,40.83,59.17,-0.24701754385964914,-18.0,1.0000000000000002,0.0,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
LLY,Bear Put Spread,-121.96,477.0,523.0,477.0,35.37,64.63,-0.2556813417190776,-34.0,1.0000000000000002,-2.0000000000000018,1.9999999999999991,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LLY,Bear Put Spread,-118.81,455.0,45.0,455.0,57.38,42.62,-0.2611208791208791,-14.000000000000002,-1.0000000000000002,2.0000000000000018,-1.9999999999999991,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
LLY,Bear Put Spread,-100.44,384.0,616.0,384.0,30.98,69.02,-0.2615625,-32.0,2.0,-4.000000000000001,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
