Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
GM,Bear Call Spread,-15.39,-60.0,60.0,40.0,25.29,74.33,-0.38475000000000004,-13.0,3.0000000000000013,-1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-21.48,-96.00000000000003,96.00000000000003,53.99999999999997,23.98,75.64,-0.397777777777778,-17.000000000000004,5.000000000000002,-1.0000000000000002,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-13.36,-19.0,19.0,31.0,33.88,65.74,-0.4309677419354839,-6.999999999999995,0.9999999999999981,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-13.04,-23.0,23.0,27.0,28.03,71.59,-0.4829629629629629,-6.999999999999995,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-18.4,-63.00000000000003,63.00000000000003,36.99999999999997,20.27,79.35,-0.49729729729729766,-10.000000000000009,4.000000000000001,-1.0000000000000002,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-12.31,-27.0,27.0,23.0,21.46,78.15,-0.5352173913043479,-6.000000000000005,2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-15.06,-27.0,27.0,23.0,15.91,83.7,-0.6547826086956522,-4.0000000000000036,2.0000000000000004,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Put Spread,-30.24,194.0,106.0,194.0,48.1,51.52,-0.1558762886597938,-40.0,-3.0000000000000013,1.0000000000000002,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
GM,Bear Put Spread,-27.84,174.0,76.0,174.0,51.3,48.32,-0.16,-33.0,-3.9999999999999996,1.0000000000000002,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
GM,Bear Put Spread,-18.94,118.0,32.0,118.0,59.1,40.52,-0.1605084745762712,-18.000000000000004,-3.0000000000000013,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
GM,Bear Put Spread,-34.32,212.0,138.0,212.0,44.88,54.73,-0.1618867924528302,-47.0,-2.0000000000000004,1.0000000000000002,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GM,Bear Put Spread,-24.38,149.0,51.0,149.0,54.46,45.15,-0.1636241610738255,-25.0,-3.9999999999999996,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
GM,Bear Put Spread,-38.66,227.0,173.0,227.0,43.28,56.34,-0.17030837004405286,-53.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GM,Bear Put Spread,-26.66,154.00000000000003,95.99999999999997,154.00000000000003,46.49,53.13,-0.17311688311688309,-35.0,-2.0000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
GM,Bear Put Spread,-41.76,238.0,212.0,238.0,40.09,59.53,-0.17546218487394957,-58.00000000000001,0.9999999999999996,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GM,Bear Put Spread,-30.73,172.00000000000003,127.99999999999997,172.00000000000003,43.28,56.34,-0.17866279069767438,-42.0,-1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GM,Bear Put Spread,-24.26,134.00000000000003,65.99999999999997,134.00000000000003,49.7,49.92,-0.18104477611940295,-27.999999999999996,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
GM,Bear Put Spread,-35.07,187.00000000000003,162.99999999999997,187.00000000000003,41.68,57.94,-0.18754010695187162,-48.0,0.9999999999999996,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GM,Bear Put Spread,-20.8,109.00000000000004,40.99999999999996,109.00000000000004,52.89,46.73,-0.19082568807339442,-19.999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
