Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5
JNJ,Bear Put Spread,-50.05,320.0,480.0,320.0,37.39,62.61,-0.15640625,-47.0,3.0000000000000004,-3.0,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-44.58,279.0,321.0,279.0,39.85,60.15,-0.15978494623655914,-38.0,2.0000000000000004,-0.9999999999999996,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-50.73,305.0,395.0,305.0,38.0,62.0,-0.166327868852459,-43.0,2.0000000000000004,-1.9999999999999991,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-75.96,451.0,299.0,451.0,44.91,55.09,-0.16842572062084255,-49.00000000000001,-0.9999999999999996,0.9999999999999996,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
JNJ,Bear Put Spread,-44.75,260.0,440.0,260.0,35.0,65.0,-0.17211538461538461,-40.0,3.0000000000000004,-3.0,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-39.27,219.0,281.0,219.0,37.39,62.61,-0.1793150684931507,-31.000000000000007,2.0000000000000004,-0.9999999999999996,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-75.79,421.0,229.0,421.0,46.86,53.14,-0.18002375296912115,-43.00000000000001,-0.9999999999999996,1.9999999999999991,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
JNJ,Bear Put Spread,-45.43,245.0,355.0,245.0,35.59,64.41,-0.18542857142857141,-36.00000000000001,2.0000000000000004,-1.9999999999999991,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-65.01,333.0,117.0,333.0,52.77,47.23,-0.19522522522522523,-30.000000000000004,-2.0000000000000004,3.0,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
JNJ,Bear Put Spread,-76.34,386.0,164.0,386.0,48.82,51.18,-0.1977720207253886,-37.00000000000001,-2.0000000000000004,1.9999999999999991,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
JNJ,Bear Put Spread,-56.15,266.0,234.0,266.0,40.47,59.53,-0.21109022556390977,-33.0,1.0000000000000009,-0.9999999999999996,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-35.53,161.0,339.0,161.0,29.31,70.69,-0.22068322981366462,-26.0,3.0000000000000004,-3.0,3.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-48.85,216.0,384.0,216.0,31.53,68.47,-0.22615740740740742,-32.99999999999999,3.0000000000000004,-4.000000000000001,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-55.97,236.0,164.0,236.0,42.36,57.64,-0.23716101694915254,-27.0,1.0000000000000009,0.0,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-49.53,201.0,299.0,201.0,32.67,67.33,-0.2464179104477612,-28.999999999999996,2.0000000000000004,-3.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-50.85,206.0,194.0,206.0,38.0,62.0,-0.24684466019417475,-26.000000000000007,1.0000000000000009,-0.9999999999999996,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-43.38,175.0,225.0,175.0,33.83,66.17,-0.2478857142857143,-24.0,2.0000000000000004,-2.0000000000000004,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-36.21,146.0,254.0,146.0,29.86,70.14,-0.248013698630137,-21.999999999999996,2.0000000000000004,-1.9999999999999991,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-30.05,120.0,180.0,120.0,31.53,68.47,-0.2504166666666667,-17.0,2.0000000000000004,-0.9999999999999996,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-75.12,295.0,55.0,295.0,54.76,45.24,-0.2546440677966102,-23.0,-2.0000000000000004,1.9999999999999991,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
JNJ,Bear Put Spread,-59.81,225.0,25.0,225.0,59.4,40.6,-0.26582222222222224,-16.000000000000004,-2.0000000000000004,1.9999999999999991,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
JNJ,Bear Put Spread,-56.52,201.0,99.0,201.0,44.91,55.09,-0.28119402985074626,-21.000000000000004,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-50.67,176.0,124.0,176.0,39.85,60.15,-0.2878977272727273,-20.000000000000007,1.0000000000000009,0.0,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-14.47,50.0,150.0,50.0,19.87,80.13,-0.2894,-9.0,1.0000000000000002,-2.0000000000000004,1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-25.9,86.0,214.0,86.0,22.64,77.36,-0.3011627906976744,-13.999999999999998,1.9999999999999998,-2.0000000000000004,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-45.2,148.0,52.0,148.0,48.16,51.84,-0.30540540540540545,-14.000000000000002,0.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
JNJ,Bear Put Spread,-45.08,135.0,265.0,135.0,25.1,74.9,-0.3339259259259259,-20.0,1.9999999999999998,-3.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
