Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_40.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_40.0
PFE,Bear Put Spread,-21.96,137.0,63.0,137.0,49.5,47.44,-0.1602919708029197,-24.999999999999993,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
PFE,Bear Put Spread,-31.17,193.0,157.0,193.0,41.96,54.98,-0.16150259067357514,-43.99999999999999,0.9999999999999996,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PFE,Bear Put Spread,-22.44,138.0,112.0,138.0,41.96,54.98,-0.16260869565217392,-33.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PFE,Bear Put Spread,-23.44,135.0,15.0,135.0,65.06,31.89,-0.17362962962962963,-14.000000000000002,-4.000000000000001,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
PFE,Bear Put Spread,-27.29,155.0,145.0,155.0,40.46,56.49,-0.17606451612903226,-39.0,2.0000000000000004,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PFE,Bear Put Spread,-29.61,164.0,86.0,164.0,46.49,50.45,-0.18054878048780487,-31.999999999999996,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
PFE,Bear Put Spread,-18.08,99.0,51.0,99.0,48.0,48.95,-0.1826262626262626,-20.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
PFE,Bear Put Spread,-21.04,106.0,94.0,106.0,40.46,56.49,-0.19849056603773585,-25.999999999999996,1.0000000000000009,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PFE,Bear Put Spread,-22.89,115.0,35.0,115.0,53.95,42.99,-0.19904347826086957,-17.999999999999993,-2.0000000000000018,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
PFE,Bear Put Spread,-25.74,126.0,74.0,126.0,44.98,51.96,-0.20428571428571426,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
