Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
WFC,Bear Put Spread,-32.29,191.0,159.0,191.0,41.23,58.28,-0.16905759162303666,-58.00000000000001,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
WFC,Bear Put Spread,-23.96,137.0,113.0,137.0,43.34,56.17,-0.17489051094890512,-44.99999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WFC,Bear Put Spread,-21.59,122.0,78.0,122.0,45.45,54.06,-0.1769672131147541,-36.0,-1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
WFC,Bear Put Spread,-28.51,156.0,194.0,156.0,39.15,60.37,-0.18275641025641026,-56.99999999999999,6.0,-0.9999999999999999,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WFC,Bear Put Spread,-11.65,62.0,38.0,62.0,47.57,51.94,-0.1879032258064516,-19.0,-1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
WFC,Bear Put Spread,-28.24,150.0,150.0,150.0,39.15,60.37,-0.18826666666666667,-52.0,3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WFC,Bear Put Spread,-38.55,199.0,51.0,199.0,49.68,49.83,-0.1937185929648241,-38.99999999999999,-8.0,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
WFC,Bear Put Spread,-46.56,237.0,113.0,237.0,43.34,56.17,-0.19645569620253164,-56.99999999999999,-5.0,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WFC,Bear Put Spread,-19.66,100.0,100.0,100.0,39.15,60.37,-0.1966,-37.0,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WFC,Bear Put Spread,-17.31,87.0,13.0,87.0,63.8,35.72,-0.19896551724137929,-14.000000000000002,-4.999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
WFC,Bear Put Spread,-44.19,222.0,78.0,222.0,45.45,54.06,-0.19905405405405405,-48.0,-6.999999999999999,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
WFC,Bear Put Spread,-51.11,256.0,194.0,256.0,39.15,60.37,-0.1996484375,-69.0,0.9999999999999996,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WFC,Bear Put Spread,-50.84,250.0,150.0,250.0,39.15,60.37,-0.20336,-64.0,-2.0000000000000004,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WFC,Bear Put Spread,-17.29,85.0,65.0,85.0,43.34,56.17,-0.20341176470588235,-28.000000000000004,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
WFC,Bear Put Spread,-24.21,119.0,181.0,119.0,35.05,64.46,-0.20344537815126051,-49.0,7.999999999999999,-0.9999999999999999,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WFC,Bear Put Spread,-15.47,76.0,24.0,76.0,55.93,43.59,-0.20355263157894737,-17.999999999999993,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
WFC,Bear Put Spread,-23.94,113.0,137.0,113.0,37.08,62.43,-0.21185840707964604,-44.00000000000001,4.999999999999999,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WFC,Bear Put Spread,-38.07,176.0,24.0,176.0,55.93,43.59,-0.21630681818181818,-29.999999999999993,-8.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
WFC,Bear Put Spread,-16.45,69.0,81.0,69.0,35.05,64.46,-0.23840579710144927,-27.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-21.0,88.0,162.0,88.0,31.1,68.41,-0.23863636363636365,-39.0,9.0,-0.9999999999999999,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-35.86,146.0,4.0,146.0,61.89,37.62,-0.24561643835616437,-19.999999999999996,-6.999999999999999,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
WFC,Bear Put Spread,-20.73,82.0,118.0,82.0,33.05,66.46,-0.2528048780487805,-34.00000000000001,6.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-15.55,60.0,140.0,60.0,27.35,72.16,-0.25916666666666666,-30.000000000000004,9.0,-0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-14.08,54.0,46.0,54.0,39.15,60.37,-0.2607407407407407,-18.000000000000004,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-11.0,41.0,59.0,41.0,31.1,68.41,-0.2682926829268293,-18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-8.44,31.0,19.0,31.0,43.34,56.17,-0.272258064516129,-9.000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-15.28,54.0,96.0,54.0,29.2,70.31,-0.28296296296296297,-25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
