Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_39.5,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_39.5
USB,Bear Call Spread,-18.0,-18.0,18.0,32.0,27.53,72.47,-0.5625,-6.999999999999995,1.0000000000000009,0.0,0.9999999999999999,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-19.64,-19.0,19.0,31.0,22.29,77.71,-0.6335483870967742,-5.000000000000004,0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-37.64,-42.0,42.0,58.0,19.43,80.57,-0.6489655172413793,-13.0,1.9999999999999991,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-32.99,-8.0,8.0,42.0,16.78,83.22,-0.7854761904761905,-7.9999999999999964,0.9999999999999996,-0.9999999999999999,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-37.81,264.0,236.0,264.0,41.23,58.77,-0.14321969696969697,-68.0,1.0000000000000009,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-36.81,254.0,196.0,254.0,42.6,57.4,-0.1449212598425197,-63.0,-0.9999999999999996,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-37.17,243.0,157.0,243.0,45.42,54.58,-0.15296296296296297,-57.00000000000001,-1.9999999999999991,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-35.17,227.0,123.0,227.0,46.84,53.16,-0.15493392070484582,-51.0,-4.000000000000001,2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-34.7,223.0,227.0,223.0,41.23,58.77,-0.1556053811659193,-60.00000000000001,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-33.71,213.0,187.0,213.0,42.6,57.4,-0.15826291079812208,-55.00000000000001,0.9999999999999996,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-33.13,208.0,92.0,208.0,49.74,50.26,-0.15927884615384616,-44.0,-4.000000000000001,2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-29.31,183.0,217.0,183.0,39.87,60.13,-0.1601639344262295,-54.0,4.000000000000001,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-28.32,173.0,177.0,173.0,41.23,58.77,-0.16369942196531792,-49.0,2.0000000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-31.35,186.0,64.0,186.0,52.68,47.32,-0.1685483870967742,-36.0,-4.999999999999999,2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-34.06,202.0,148.0,202.0,44.0,56.0,-0.16861386138613862,-49.00000000000001,0.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-27.06,158.0,42.0,158.0,57.12,42.88,-0.17126582278481012,-29.000000000000004,-4.999999999999999,2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
USB,Bear Put Spread,-32.07,186.0,114.0,186.0,45.42,54.58,-0.17241935483870968,-43.00000000000001,-2.0000000000000018,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-28.67,162.0,138.0,162.0,42.6,57.4,-0.17697530864197533,-43.0,1.0000000000000009,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-22.44,126.0,24.0,126.0,61.54,38.46,-0.1780952380952381,-21.999999999999996,-4.000000000000001,2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
USB,Bear Put Spread,-30.03,167.0,83.0,167.0,48.29,51.71,-0.17982035928143714,-36.00000000000001,-2.0000000000000018,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-27.37,150.0,200.0,150.0,37.21,62.79,-0.18246666666666667,-46.0,5.000000000000002,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,Bear Put Spread,-26.68,146.0,104.0,146.0,44.0,56.0,-0.18273972602739727,-37.0,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-26.37,140.0,160.0,140.0,38.53,61.47,-0.18835714285714286,-41.0,3.0000000000000013,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
