Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5
HON,Bear Put Spread,-126.89,627.0,373.0,627.0,42.65,57.35,-0.20237639553429027,-50.0,0.0,3.0,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-133.12,654.0,446.0,654.0,40.78,59.22,-0.2035474006116208,-55.00000000000001,0.0,2.0000000000000004,-0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-121.7,597.0,303.0,597.0,44.55,55.45,-0.20385259631490787,-46.0,0.0,3.9999999999999996,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-104.4,480.0,570.0,480.0,35.95,64.05,-0.2175,-48.0,3.0,6.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-125.26,571.0,229.0,571.0,45.82,54.18,-0.21936952714535904,-41.0,-1.0000000000000002,3.9999999999999996,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-101.99,463.0,487.0,463.0,37.13,62.87,-0.22028077753779696,-48.0,3.0,4.999999999999999,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-164.67,733.9999999999999,116.00000000000011,733.9999999999999,51.53,48.47,-0.22434604904632155,-53.0,-5.0,11.0,-11.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
HON,Bear Put Spread,-124.28,535.0,165.0,535.0,48.36,51.64,-0.23229906542056075,-37.00000000000001,-1.0000000000000002,3.9999999999999996,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-105.39,449.0,401.0,449.0,37.73,62.27,-0.23472160356347438,-48.0,1.9999999999999998,3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-99.15,422.0,328.0,422.0,39.55,60.45,-0.23495260663507112,-43.0,1.9999999999999998,3.9999999999999996,-1.0000000000000009,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-161.98,683.9999999999999,66.00000000000011,683.9999999999999,54.64,45.36,-0.23681286549707606,-48.0,-4.0,13.0,-11.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
HON,Bear Put Spread,-93.96,392.0,258.0,392.0,41.4,58.6,-0.2396938775510204,-38.99999999999999,1.9999999999999998,4.999999999999999,-1.0000000000000009,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-124.29,494.0,106.0,494.0,50.9,49.1,-0.25159919028340083,-32.00000000000001,-1.0000000000000002,3.9999999999999996,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-97.52,366.0,184.0,366.0,43.28,56.72,-0.26644808743169396,-34.0,0.9999999999999996,4.999999999999999,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-121.6,444.0,56.0,444.0,54.03,45.97,-0.27387387387387385,-27.0,0.0,6.000000000000001,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
HON,Bear Put Spread,-96.54,330.0,120.0,330.0,45.18,54.82,-0.29254545454545455,-30.0,0.9999999999999996,4.999999999999999,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-96.55,289.0,61.0,289.0,47.72,52.28,-0.334083044982699,-25.0,0.9999999999999996,4.999999999999999,-2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
HON,Bear Put Spread,-101.84,285.0,415.0,285.0,27.86,72.14,-0.35733333333333334,-23.0,2.0000000000000004,1.0000000000000009,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-99.44,268.0,332.0,268.0,28.85,71.15,-0.37104477611940295,-23.0,2.0000000000000004,0.0,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
