Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_17.5,C_18.0,C_18.5,C_19.0,C_19.5,C_20.0,C_20.5,C_21.0,C_21.5,P_17.5,P_18.0,P_18.5,P_19.0,P_19.5,P_20.0,P_20.5,P_21.0,P_21.5
SLB,Bear Put Spread,-7.44,32.99999999999999,67.0,32.99999999999999,28.69,71.31,-0.22545454545454552,-17.0,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-42.82,189.00000000000003,60.99999999999997,189.00000000000003,46.19,53.8,-0.22656084656084652,-40.0,-7.000000000000001,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
SLB,Bear Put Spread,-10.38,45.0,55.0,45.0,36.23,63.76,-0.2306666666666667,-20.0,3.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-41.52,168.00000000000003,31.99999999999997,168.00000000000003,50.21,49.78,-0.2471428571428571,-30.000000000000004,-7.999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
SLB,Bear Put Spread,-9.3,34.000000000000014,15.999999999999986,34.000000000000014,48.21,51.79,-0.2735294117647058,-9.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
SLB,Bear Put Spread,-12.88,47.0,3.0,47.0,63.7,36.29,-0.2740425531914894,-9.000000000000007,-3.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
SLB,Bear Put Spread,-11.4,41.0,9.0,41.0,56.15,43.85,-0.2780487804878049,-9.999999999999998,-1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
SLB,Bear Put Spread,-39.22,141.00000000000003,8.999999999999972,141.00000000000003,56.15,43.85,-0.2781560283687943,-20.000000000000007,-7.999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
SLB,Bear Put Spread,-6.08,20.999999999999993,29.000000000000007,20.999999999999993,30.52,69.48,-0.2895238095238096,-10.000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-8.3,28.0,22.0,28.0,38.19,61.8,-0.29642857142857143,-9.999999999999998,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-8.26,26.0,74.0,26.0,21.85,78.15,-0.31769230769230766,-13.999999999999998,6.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-6.36,17.0,33.0,17.0,21.85,78.15,-0.37411764705882355,-6.999999999999998,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-5.9,12.999999999999996,37.0,12.999999999999996,15.94,84.05,-0.453846153846154,-7.000000000000001,3.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
