Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_54.0,C_55.0,C_56.0,C_57.0,C_58.0,C_59.0,C_60.0,C_61.0,C_62.0,P_54.0,P_55.0,P_56.0,P_57.0,P_58.0,P_59.0,P_60.0,P_61.0,P_62.0
BMY,Bear Put Spread,-39.57,146.0,54.0,146.0,48.69,50.83,-0.271027397260274,-14.000000000000002,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
BMY,Bear Put Spread,-44.35,160.0,140.0,160.0,36.79,62.73,-0.27718750000000003,-23.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
BMY,Bear Put Spread,-34.2,122.99999999999996,177.00000000000006,122.99999999999996,31.25,68.28,-0.278048780487805,-21.000000000000004,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-27.71,95.0,5.000000000000355,95.0,63.19,36.33,-0.2916842105263158,-6.999999999999995,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
BMY,Bear Put Spread,-43.69,147.99999999999997,252.00000000000003,147.99999999999997,28.65,70.88,-0.29520270270270277,-26.0,3.0,-0.9999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-43.42,130.0,70.0,130.0,39.7,59.83,-0.334,-15.999999999999998,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
BMY,Bear Put Spread,-25.45,75.99999999999999,124.00000000000001,75.99999999999999,26.99,72.54,-0.33486842105263165,-13.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-34.95,101.0,199.0,101.0,24.62,74.9,-0.34603960396039607,-18.0,2.0000000000000004,-0.9999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-40.54,107.99999999999997,92.00000000000003,107.99999999999997,32.14,67.38,-0.37537037037037047,-15.000000000000002,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-35.75,94.0,6.0,94.0,53.69,45.83,-0.3803191489361702,-6.000000000000005,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
BMY,Bear Put Spread,-24.06,61.0,139.0,61.0,20.36,79.16,-0.3944262295081967,-10.999999999999998,2.0000000000000004,-0.9999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-31.68,80.0,20.0,80.0,44.67,54.86,-0.396,-7.9999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
BMY,Bear Put Spread,-14.56,35.999999999999986,64.00000000000001,35.999999999999986,22.41,77.11,-0.4044444444444446,-6.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-12.48,28.000000000000014,71.99999999999999,28.000000000000014,16.21,83.31,-0.4457142857142855,-4.999999999999999,0.9999999999999996,-0.9999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-39.6,77.99999999999997,22.00000000000003,77.99999999999997,34.9,64.63,-0.5076923076923079,-8.000000000000002,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
BMY,Bear Put Spread,-31.79,61.0,39.0,61.0,27.81,71.71,-0.5211475409836065,-7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
