,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_35.0,C_35.5,C_36.0,C_1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5
695,TAP,Long Call Condor,2.96,160.0,1378.0141510467347,160.0,32.51,67.45,0.0185,55.00000000000001,10.999999999999998,-5.0,3.0,2.0,0.0,2.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
110,TAP,Long Call Condor,13.32,750.0,6740.070755233674,750.0,32.51,67.45,0.01776,242.0,59.0,-20.0,10.0,1.0000000000000002,5.0,-4.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,TAP,Long Call Condor,10.38,605.0,5397.056604186939,605.0,32.51,67.45,0.01715702479338843,195.0,47.0,-15.999999999999998,8.0,1.0000000000000002,4.0,-3.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,TAP,Long Call Condor,6.45,380.0,3934.042453140205,380.0,32.51,67.45,0.016973684210526318,124.0,32.99999999999999,-10.0,4.000000000000001,1.0,2.0,-1.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,TAP,Long Call Condor,7.44,460.0,4054.042453140204,460.0,32.51,67.45,0.01617391304347826,147.99999999999997,35.0,-12.000000000000002,6.0,0.9999999999999999,3.0,-2.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,TAP,Long Call Condor,11.93,775.0,6765.070755233674,775.0,32.51,67.45,0.015393548387096773,249.00000000000003,57.99999999999999,-20.0,10.0,2.0000000000000004,5.0,-3.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TAP,Long Call Condor,4.5,315.0,2711.0283020934694,315.0,32.51,67.45,0.014285714285714285,101.0,23.0,-8.0,4.0,1.0,2.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,TAP,Long Call Condor,8.99,630.0,5422.056604186939,630.0,32.51,67.45,0.014269841269841271,202.0,46.0,-16.0,8.0,2.0,4.0,-2.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,TAP,Long Call Condor,10.54,800.0,6790.070755233674,800.0,32.51,67.45,0.013175,256.0,56.99999999999999,-20.0,10.0,3.0000000000000004,5.0,-2.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,TAP,Long Call Condor,6.05,485.0,4079.042453140204,485.0,32.51,67.45,0.012474226804123712,154.99999999999997,34.0,-12.000000000000002,6.0,1.9999999999999998,3.0,-1.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,TAP,Long Call Condor,8.59,735.0,5567.05660418694,735.0,32.51,67.45,0.011687074829931973,233.0,47.0,-18.0,10.0,3.0000000000000004,5.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,TAP,Long Call Condor,7.6,655.0,5447.056604186939,655.0,32.51,67.45,0.011603053435114504,209.0,44.99999999999999,-16.0,8.0,3.0,4.0,-1.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,TAP,Long Call Condor,9.16,825.0,6815.070755233674,825.0,32.51,67.45,0.011103030303030304,263.0,55.99999999999999,-20.0,10.0,4.0,5.0,-1.0,-4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
178,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
179,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
180,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
181,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
183,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
184,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
185,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
186,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
188,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
189,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
190,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
191,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
192,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
193,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
194,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
195,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
196,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
198,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
199,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
200,TAP,Long Call Condor,4.1,420.0,2856.0283020934694,420.0,32.51,67.45,0.009761904761904762,131.99999999999997,24.0,-10.000000000000002,6.0,1.9999999999999998,3.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
53,TAP,Long Call Condor,5.65,590.0,4224.042453140204,590.0,32.51,67.45,0.009576271186440678,186.0,35.0,-14.000000000000002,8.0,3.0,4.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,TAP,Long Call Condor,7.2,760.0,5592.056604186939,760.0,32.51,67.45,0.009473684210526316,240.00000000000003,46.0,-18.0,10.0,4.0,5.0,-1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
472,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
473,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
474,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
475,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
476,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
478,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
479,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
480,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
481,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
482,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
483,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
484,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
485,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
486,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
488,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
489,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
490,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
491,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
492,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
493,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
494,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
495,TAP,Long Call Condor,3.97,460.0,2916.0283020934694,460.0,32.51,67.45,0.008630434782608696,144.99999999999997,24.0,-11.000000000000002,6.999999999999999,3.0,3.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
346,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
347,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
348,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
349,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
350,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
351,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
352,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
353,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
354,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
355,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
356,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
358,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
359,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
360,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
361,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
362,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
363,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
364,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
365,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
366,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
367,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
368,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
369,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
370,TAP,Long Call Condor,2.71,445.0,2881.0283020934694,445.0,32.51,67.45,0.006089887640449438,139.0,23.0,-10.000000000000002,6.0,3.0,3.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
