Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-215.45,-830.0000000000009,2500.0000000000114,830.0000000000009,2289.9999999956603,1670.0000000000105,51.94,48.06,0.4970059880239495,1.371257485027333,Call,153.5,10.0,Call,155.0,-20.0,Call,159.0,10.0,-159.99999999999997,-9.999999999999986,9.999999999999986,-10.000000000000009,1.1102230246251565e-14
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-91.9,-1820.0000000000018,5500.0000000000055,1820.0000000000018,5279.999999995832,3680.0000000000036,51.94,48.06,0.4945652173913044,1.4347826086945181,Call,148.5,10.0,Call,152.0,-20.0,Call,161.0,10.0,-389.99999999999994,0.0,40.0,-19.99999999999997,-30.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-169.04,-1350.0,4000.0000000000055,1350.0,3809.9999999957445,2650.0000000000055,51.94,48.06,0.5094339622641499,1.437735849054995,Call,151.0,10.0,Call,153.5,-20.0,Call,160.0,10.0,-279.9999999999997,0.0,9.999999999999998,-30.000000000000004,-20.000000000000007
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-174.81,-1060.0,3000.0000000000055,1060.0,3019.9999999957163,1940.0000000000055,51.0,49.0,0.5463917525773181,1.5567010309256226,Call,152.0,10.0,Call,154.0,-20.0,Call,159.0,10.0,-200.00000000000009,0.0,9.999999999999986,-10.000000000000032,-20.000000000000007
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-35.21,-2060.000000000002,6000.0000000000055,2060.000000000002,6019.999999995889,3940.0000000000036,51.0,49.0,0.5228426395939086,1.5279187817248436,Call,147.0,10.0,Call,151.0,-20.0,Call,161.0,10.0,-440.0000000000003,-10.000000000000009,29.999999999999993,-10.000000000000009,-30.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-105.0,-1589.9999999999982,4500.000000000011,1589.9999999999982,4549.9999999958,2910.0000000000127,51.0,49.0,0.5463917525773165,1.5635738831600619,Call,149.5,10.0,Call,152.5,-20.0,Call,160.0,10.0,-319.99999999999994,9.999999999999986,20.000000000000018,-19.99999999999997,-19.999999999999996
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-188.12,-490.0,1500.0000000000114,490.0,1449.999999995631,1010.0000000000114,50.53,49.47,0.4851485148514797,1.4356435643520937,Call,154.5,10.0,Call,155.5,-20.0,Call,158.0,10.0,-89.99999999999986,-9.999999999999986,0.0,-10.000000000000009,9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-203.4,-280.0,1000.0000000000057,280.0,739.9999999956026,720.0000000000057,49.58,50.42,0.38888888888888584,1.0277777777716621,Call,155.5,10.0,Call,156.0,-20.0,Call,157.5,10.0,-59.99999999999987,0.0,0.0,0.0,0.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-132.73,-1290.0000000000018,3500.0000000000114,1290.0000000000018,3749.999999995775,2210.0000000000095,49.58,50.42,0.5837104072398173,1.6968325791836012,Call,150.5,10.0,Call,153.0,-20.0,Call,159.0,10.0,-250.0,-10.000000000000009,0.0,0.0,-19.999999999999996
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-41.02,-1840.0,5000.0000000000055,1840.0,5299.999999995858,3160.0000000000055,49.58,50.42,0.5822784810126572,1.6772151898721042,Call,148.0,10.0,Call,151.5,-20.0,Call,160.0,10.0,-360.0,-1.1102230246251565e-14,10.000000000000009,-9.999999999999964,-30.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-217.01,-670.0,2000.0000000000114,670.0,2129.999999995688,1330.0000000000114,49.11,50.89,0.5037593984962363,1.6015037593952406,Call,153.0,10.0,Call,154.5,-20.0,Call,158.0,10.0,-140.00000000000003,10.000000000000009,9.999999999999986,0.0,-10.000000000000009
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-213.95,-500.0000000000009,1500.0000000000114,500.0000000000009,1459.9999999956603,1000.0000000000105,48.16,51.84,0.49999999999999567,1.459999999995645,Call,154.0,10.0,Call,155.0,-20.0,Call,157.5,10.0,-99.99999999999983,-9.999999999999986,0.0,-10.000000000000009,9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-65.45,-1550.0,4000.0000000000114,1550.0,4509.99999999583,2450.0000000000114,48.16,51.84,0.6326530612244868,1.8408163265289017,Call,149.0,10.0,Call,152.0,-20.0,Call,159.0,10.0,-280.00000000000006,9.999999999999986,20.000000000000018,10.000000000000009,-19.999999999999996
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-170.42,-919.9999999999991,2500.0000000000055,919.9999999999991,2879.9999999957436,1580.0000000000064,47.68,52.32,0.5822784810126553,1.822784810123881,Call,151.5,10.0,Call,153.5,-20.0,Call,158.0,10.0,-179.9999999999999,0.0,1.1102230246251565e-14,-10.000000000000032,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-197.13,-310.0,1000.0000000000057,310.0,769.999999995631,690.0000000000057,47.21,52.79,0.44927536231883686,1.1159420289791662,Call,155.0,10.0,Call,155.5,-20.0,Call,157.0,10.0,-60.00000000000006,0.0,0.0,0.0,0.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-9.61,-1810.0000000000018,4500.0000000000055,1810.0000000000018,5269.999999995889,2690.0000000000036,47.21,52.79,0.6728624535315982,1.959107806689919,Call,147.5,10.0,Call,151.0,-20.0,Call,159.0,10.0,-330.0000000000002,-1.1102230246251565e-14,2.220446049250313e-14,9.999999999999986,-30.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-185.9,-749.9999999999991,2000.0000000000057,749.9999999999991,2209.9999999957154,1250.0000000000066,46.74,53.26,0.5999999999999961,1.767999999996563,Call,152.5,10.0,Call,154.0,-20.0,Call,157.5,10.0,-130.00000000000006,0.0,9.999999999999986,-2.220446049250313e-14,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-113.76,-1180.0,3000.0000000000114,1180.0,3639.9999999958018,1820.0000000000114,46.74,53.26,0.6483516483516443,1.9999999999976807,Call,150.0,10.0,Call,152.5,-20.0,Call,158.0,10.0,-209.99999999999997,9.999999999999986,10.000000000000009,-10.000000000000009,-10.000000000000009
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-43.32,-1460.0000000000018,3500.0000000000055,1460.0000000000018,4419.99999999586,2040.0000000000036,45.79,54.21,0.7156862745098035,2.1666666666646335,Call,148.5,10.0,Call,151.5,-20.0,Call,158.0,10.0,-250.0,9.999999999999998,2.220446049250313e-14,2.220446049250313e-14,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-153.51,-1000.0000000000018,2500.0000000000055,1000.0000000000018,2959.999999995775,1500.0000000000036,45.79,54.21,0.6666666666666663,1.9733333333305119,Call,151.0,10.0,Call,153.0,-20.0,Call,157.5,10.0,-169.99999999999994,0.0,1.1102230246251565e-14,0.0,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-230.02,-520.0,1500.0000000000057,520.0,1479.9999999956879,980.0000000000057,45.79,54.21,0.5306122448979561,1.5102040816282443,Call,153.5,10.0,Call,154.5,-20.0,Call,157.0,10.0,-100.00000000000017,9.999999999999998,9.999999999999986,9.999999999999986,-10.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,34.49,-1760.0,4000.0000000000055,1760.0,5219.9999999959155,2240.0000000000055,44.84,55.16,0.7857142857142838,2.3303571428553136,Call,147.0,10.0,Call,150.5,-20.0,Call,158.0,10.0,-279.9999999999999,20.0,10.00000000000002,9.999999999999986,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-175.14,-810.0,2000.0000000000114,810.0,2269.9999999957445,1190.0000000000114,44.84,55.16,0.6806722689075565,1.9075630252064897,Call,152.0,10.0,Call,153.5,-20.0,Call,157.0,10.0,-139.99999999999986,0.0,-9.999999999999986,-10.000000000000053,-10.000000000000009
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-72.38,-1299.9999999999982,3000.0000000000114,1299.9999999999982,3759.999999995828,1700.0000000000132,44.84,55.16,0.7647058823529341,2.2117647058798817,Call,149.5,10.0,Call,152.0,-20.0,Call,157.5,10.0,-209.99999999999997,9.999999999999986,10.000000000000009,10.000000000000009,-10.000000000000009
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-117.06,-1099.999999999999,2500.0000000000055,1099.999999999999,3059.999999995801,1400.0000000000064,43.9,56.1,0.7857142857142815,2.1857142857112764,Call,150.5,10.0,Call,152.5,-20.0,Call,157.0,10.0,-170.0000000000001,9.999999999999993,1.1102230246251565e-14,0.0,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-28.73,-1570.0000000000018,3500.0000000000055,1570.0000000000018,4529.999999995889,1930.0000000000036,43.9,56.1,0.813471502590673,2.347150259065223,Call,148.0,10.0,Call,151.0,-20.0,Call,157.5,10.0,-250.00000000000026,-1.1102230246251565e-14,2.220446049250313e-14,19.999999999999996,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-71.47,-1380.0,3000.0000000000055,1380.0,3839.999999995858,1620.0000000000055,42.95,57.05,0.851851851851849,2.3703703703678056,Call,149.0,10.0,Call,151.5,-20.0,Call,157.0,10.0,-200.00000000000017,9.999999999999993,2.220446049250313e-14,10.00000000000002,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-230.83,-290.00000000000045,1000.0000000000057,290.00000000000045,1249.9999999957167,710.0000000000052,42.48,57.52,0.40845070422534974,1.7605633802756444,Call,153.0,10.0,Call,154.0,-20.0,Call,156.0,10.0,-60.00000000000023,9.999999999999998,9.999999999999986,-2.220446049250313e-14,-10.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,5.49,-1700.0,3500.0000000000114,1700.0,4659.9999999959155,1800.0000000000114,42.02,57.98,0.9444444444444384,2.5888888888866033,Call,147.5,10.0,Call,150.5,-20.0,Call,157.0,10.0,-229.9999999999999,20.000000000000007,2.220446049250313e-14,9.999999999999986,-20.000000000000007
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-209.19,-560.0000000000018,1500.0000000000114,560.0000000000018,2019.999999995775,940.0000000000095,41.55,58.45,0.5957446808510597,2.1489361702082492,Call,151.5,10.0,Call,153.0,-20.0,Call,156.0,10.0,-100.0,0.0,0.0,9.999999999999964,-10.000000000000009
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-135.45,-880.0,2000.0000000000057,880.0,2839.99999999583,1120.0000000000057,40.61,59.39,0.7857142857142817,2.5357142857105495,Call,150.0,10.0,Call,152.0,-20.0,Call,156.0,10.0,-130.00000000000006,9.999999999999993,10.00000000000002,10.00000000000002,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-235.15,-310.0,1000.0000000000114,310.0,1269.9999999957447,690.0000000000114,40.15,59.85,0.4492753623188332,1.84057971013873,Call,152.5,10.0,Call,153.5,-20.0,Call,155.5,10.0,-69.99999999999993,0.0,-9.999999999999986,0.0,-10.000000000000009
