,C_100.0,C_1000000.0,C_101.0,C_34.0,C_35.0,C_35.5,C_36.0,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_100.0,P_101.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
85,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
86,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
87,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
88,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
89,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
110,,-1.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
111,,-2.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
112,,-3.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
113,,-4.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
114,,-5.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
80,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
81,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
82,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
83,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
84,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
105,,-1.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
106,,-2.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
107,,-3.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
108,,-4.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
109,,-5.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
77,,0.0,,0.0,0.0,5.0,-1.0,,,,,,,,,410.0,0.1687560975609756,69.19,410.0,5392.05660418694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,169.99999999999997,53.0,0.0,-21.0,13.0,TAP
38,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
39,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
40,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
41,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
42,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
58,,-1.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
59,,-2.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
60,,-3.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
61,,-4.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
62,,-5.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
43,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
44,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
45,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
46,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
47,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
63,,-1.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
64,,-2.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
65,,-3.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
66,,-4.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
67,,-5.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
48,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
49,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
50,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
51,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
52,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
68,,-1.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
69,,-2.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
70,,-3.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
71,,-4.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
72,,-5.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
33,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
34,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
35,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
36,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
37,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
53,,-1.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
54,,-2.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
55,,-3.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
56,,-4.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
57,,-5.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
75,,0.0,,0.0,0.0,4.0,-1.0,,,,,,,,,315.0,0.15384126984126983,48.46,315.0,4049.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,129.0,40.0,0.0,-16.0,10.0,TAP
74,,0.0,,0.0,0.0,3.0,-1.0,,,,,,,,,219.99999999999994,0.12604545454545457,27.73,219.99999999999994,2706.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,88.0,27.0,0.0,-11.000000000000002,6.999999999999999,TAP
25,,0.0,,0.0,4.0,-1.0,0.0,,,,,,,,,400.0,0.104125,41.65,400.0,4114.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,151.0,35.0,4.0,-15.000000000000002,9.0,TAP
30,,0.0,,0.0,4.0,0.0,-1.0,,,,,,,,,415.0,0.10339759036144577,42.91,415.0,4149.042453140204,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,36.0,4.0,-16.0,10.0,TAP
78,,0.0,,0.0,0.0,5.0,-2.0,,,,,,,,,345.0,0.10066666666666665,34.73,345.0,4069.042453140205,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,135.0,41.0,0.0,-17.0,10.999999999999998,TAP
29,,0.0,,0.0,3.0,0.0,-1.0,,,,,,,,,294.99999999999994,0.07989830508474578,23.57,294.99999999999994,2781.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,108.99999999999999,24.0,3.0,-11.000000000000002,6.999999999999999,TAP
24,,0.0,,0.0,3.0,-1.0,0.0,,,,,,,,,279.99999999999994,0.07967857142857145,22.31,279.99999999999994,2746.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,103.0,23.0,3.0,-10.000000000000002,6.0,TAP
8,,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
9,,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
10,,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
11,,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
12,,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
18,,-1.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
19,,-2.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
20,,-3.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
21,,-4.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
22,,-5.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
3,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
4,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
5,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
6,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
7,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
13,,-1.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
14,,-2.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
15,,-3.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
16,,-4.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
17,,-5.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
32,,0.0,,0.0,5.0,0.0,-2.0,,,,,,,,,470.0,0.05912765957446808,27.79,470.0,4194.042453140205,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,170.0,36.0,5.0,-17.0,10.999999999999998,TAP
27,,0.0,,0.0,5.0,-2.0,0.0,,,,,,,,,440.0,0.05743181818181818,25.27,440.0,4124.042453140205,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,158.0,34.0,5.0,-15.0,9.0,TAP
76,,0.0,,0.0,0.0,4.0,-2.0,,,,,,,,,250.0,0.056,14.0,250.0,2726.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,94.0,28.000000000000004,0.0,-12.000000000000002,7.999999999999999,TAP
73,,0.0,,0.0,0.0,2.0,-1.0,,,,,,,,,125.0,0.056,7.0,125.0,1363.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,47.0,14.000000000000002,0.0,-6.000000000000001,3.9999999999999996,TAP
31,,0.0,,0.0,4.0,0.0,-2.0,,,,,,,,,350.0,0.02414285714285714,8.45,350.0,2826.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,122.0,24.0,4.0,-12.000000000000002,7.999999999999999,TAP
28,,0.0,,0.0,2.0,0.0,-1.0,,,,,,,,,175.0,0.024114285714285713,4.22,175.0,1413.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,61.0,12.0,2.0,-6.000000000000001,3.9999999999999996,TAP
26,,0.0,,0.0,4.0,-2.0,0.0,,,,,,,,,320.0,0.0185,5.92,320.0,2756.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,110.00000000000001,21.999999999999996,4.0,-10.0,6.0,TAP
23,,0.0,,0.0,2.0,-1.0,0.0,,,,,,,,,160.0,0.0185,2.96,160.0,1378.0141510467347,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,55.00000000000001,10.999999999999998,2.0,-5.0,3.0,TAP
0,,0.0,,3.0,-1.0,0.0,0.0,,,,,,,,,420.0,0.009761904761904762,4.1,420.0,2856.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,131.99999999999997,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
2,,0.0,,3.0,0.0,0.0,-1.0,,,,,,,,,460.0,0.008630434782608696,3.97,460.0,2916.0283020934694,Bull Call Spread,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,24.0,3.0,-11.000000000000002,6.999999999999999,TAP
