,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,P_-1000000.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5
318,WDC,Short Put Butterfly,9.19,308.0,2316.0108784036793,397.78890113664806,35.29,64.64,0.02310270591698349,-65.0,10.000000000000002,-4.999999999999999,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,-1.0
302,WDC,Short Put Butterfly,6.08,180.0,2194.0108784036793,269.78890113664806,35.29,64.64,0.022536138345144452,-39.99999999999998,10.000000000000002,-8.000000000000002,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,-1.0
317,WDC,Short Put Butterfly,8.29,343.0,2331.0108784036793,382.78890113664806,52.41,47.52,0.02165684526218965,-70.0,10.000000000000002,-3.9999999999999982,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,-1.0,0.0
291,WDC,Short Put Butterfly,4.22,196.0,2178.0108784036793,196.0,35.29,64.64,0.021530612244897957,-41.0,9.000000000000002,-7.000000000000001,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,-1.0,0.0,0.0,0.0
87,WDC,Short Put Butterfly,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
300,WDC,Short Put Butterfly,5.18,215.0,2209.0108784036793,254.78890113664804,35.29,64.64,0.020330555910761078,-44.999999999999986,10.000000000000002,-7.000000000000001,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,-1.0,0.0
241,WDC,Short Put Butterfly,3.91,196.0,2178.0108784036793,196.0,35.29,64.64,0.019948979591836734,-39.00000000000002,10.0,-7.000000000000001,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0
175,WDC,Short Put Butterfly,6.31,229.0000000000001,2245.0108784036793,339.21109886335205,35.29,64.64,0.018601985669525284,-46.99999999999997,8.000000000000002,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0
57,WDC,Short Put Butterfly,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
18,WDC,Short Put Butterfly,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
327,WDC,Short Put Butterfly,5.73,140.0,2184.0108784036793,319.5778022732961,35.29,64.64,0.017929906142541863,-38.000000000000014,10.999999999999996,-9.000000000000002,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.0,0.0,-2.0
82,WDC,Short Put Butterfly,6.47,-81.0,1955.0108784036793,370.7889011366492,67.4,32.53,0.017449281734610415,3.9999999999999813,11.000000000000002,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0
159,WDC,Short Put Butterfly,4.05,40.0,2084.0108784036793,241.7889011366492,35.29,64.64,0.016750148501279243,-22.00000000000002,12.999999999999995,-7.000000000000001,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-4.0,0.0
198,WDC,Short Put Butterfly,3.9,134.99999999999997,2139.0108784036793,238.57780227329837,35.29,64.64,0.016346868664388264,-28.000000000000014,10.0,-8.000000000000002,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0
34,WDC,Short Put Butterfly,6.56,-280.0,1754.0108784036793,416.4221977267016,56.37,43.56,0.015753242828580757,35.00000000000001,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
54,WDC,Short Put Butterfly,6.72,-159.0,1883.0108784036793,437.4221977267016,67.4,32.53,0.01536273201251348,15.999999999999993,7.999999999999999,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
334,WDC,Short Put Butterfly,4.99,331.0,2293.0108784036793,331.0,35.29,64.64,0.015075528700906345,-60.0,6.999999999999999,-9.000000000000002,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-1.0
118,WDC,Short Put Butterfly,6.83,-224.9999999999999,1849.0108784036793,476.7889011366493,67.4,32.53,0.014324997884215637,23.0,12.999999999999995,-7.000000000000001,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-4.0,0.0
314,WDC,Short Put Butterfly,4.11,301.0000000000001,2273.0108784036793,301.0000000000001,35.29,64.64,0.013654485049833883,-58.00000000000003,9.000000000000002,-8.000000000000002,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,-1.0,0.0,0.0
324,WDC,Short Put Butterfly,3.91,210.0,2214.0108784036793,289.5778022732961,35.29,64.64,0.013502416170386717,-48.00000000000002,10.999999999999996,-7.000000000000001,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.0,-2.0,0.0
30,WDC,Short Put Butterfly,4.75,-210.0,1784.0108784036793,386.4221977267016,56.37,43.56,0.012292254502831262,25.0,7.999999999999999,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
172,WDC,Short Put Butterfly,4.37,101.00000000000011,2173.0108784036793,370.3667034099442,35.29,64.64,0.011799116820615001,-34.999999999999964,12.0,-6.0,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-3.0
63,WDC,Short Put Butterfly,3.78,318.0,4280.0217568073585,371.5778022732984,35.29,64.64,0.010172835882213922,-64.99999999999999,17.999999999999993,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0
43,WDC,Short Put Butterfly,4.2,188.0,4160.0217568073585,482.6332965900524,35.29,64.64,0.00870225910577295,-44.99999999999997,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
215,WDC,Short Put Butterfly,1.7,207.00000000000006,2217.0108784036793,212.36670340994766,35.29,64.64,0.0080050213743647,-41.0,10.999999999999996,-9.000000000000002,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,5.0,0.0,0.0,-2.0,0.0,0.0
169,WDC,Short Put Butterfly,1.65,205.9999999999999,2218.0108784036793,325.36670340994397,35.29,64.64,0.005071201148450312,-50.0,12.0,-2.9999999999999973,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,0.0
148,WDC,Short Put Butterfly,1.57,-225.0000000000001,1899.0108784036793,426.7889011366491,51.67,48.26,0.0036786336191468065,23.0,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-4.0
308,WDC,Short Put Butterfly,0.45,225.99999999999997,2198.0108784036793,225.99999999999997,35.29,64.64,0.0019911504424778765,-43.00000000000001,9.000000000000002,-8.000000000000002,3.0,-0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,-1.0,0.0,0.0
9,WDC,Short Iron Butterfly,170.83,488.00000000000006,8608.043513614717,438.00000000000006,35.29,64.64,0.3900228310502283,-128.0,32.0,-28.000000000000004,12.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,WDC,Short Iron Butterfly,124.21,378.0,6444.032635211038,328.0,35.29,64.64,0.3786890243902439,-95.0,24.0,-21.000000000000004,9.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,WDC,Short Iron Butterfly,77.59,268.0,4280.0217568073585,218.0,35.29,64.64,0.35591743119266056,-62.0,16.0,-14.000000000000002,6.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,WDC,Short Iron Butterfly,108.56,426.0,6396.032635211038,326.0,35.29,64.64,0.3330061349693252,-91.0,24.0,-21.000000000000004,9.0,-3.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,WDC,Short Iron Butterfly,115.3,411.0,6411.032635211038,359.2110988633508,35.29,64.64,0.3209811733680919,-91.0,24.0,-21.000000000000004,9.0,-3.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,WDC,Short Iron Butterfly,111.08,439.0,6383.032635211038,387.2110988633508,35.29,64.64,0.28687194227147095,-87.0,25.0,-20.000000000000004,9.0,-3.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,WDC,Short Iron Butterfly,61.95,316.0,4232.0217568073585,216.0,35.29,64.64,0.2868055555555556,-57.99999999999999,16.0,-14.000000000000002,6.0,-2.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,WDC,Short Iron Butterfly,92.92,474.0,6348.032635211038,324.0,35.29,64.64,0.2867901234567901,-86.99999999999999,24.0,-21.000000000000004,9.0,-3.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,WDC,Short Iron Butterfly,30.97,158.0,2116.0108784036793,108.0,35.29,64.64,0.28675925925925927,-28.999999999999996,8.0,-7.000000000000001,3.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,WDC,Short Iron Butterfly,119.92,427.0,6545.032635211038,425.2110988633508,35.29,64.64,0.28202462334723405,-104.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,WDC,Short Iron Butterfly,68.68,301.0,4247.0217568073585,249.2110988633508,35.29,64.64,0.275589651958716,-57.99999999999999,16.0,-14.000000000000002,6.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,WDC,Short Iron Butterfly,111.86,462.0,6360.032635211038,410.2110988633508,35.29,64.64,0.27268886753662097,-83.0,24.0,-21.000000000000004,9.0,-3.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,WDC,Short Iron Butterfly,112.63,485.0,6337.032635211038,433.2110988633508,35.29,64.64,0.25998872211611374,-78.0,23.0,-21.000000000000004,9.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,WDC,Short Iron Butterfly,115.7,455.0,6517.032635211038,453.2110988633508,35.29,64.64,0.2552894231632335,-100.0,25.0,-20.000000000000004,9.0,-3.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,WDC,Short Iron Butterfly,116.48,478.0,6494.032635211038,476.2110988633508,35.29,64.64,0.24459740707014485,-96.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,WDC,Short Iron Butterfly,72.65,300.0,4348.0217568073585,298.2110988633508,35.29,64.64,0.2436193698923674,-68.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,WDC,Short Iron Butterfly,90.74,492.0,6330.032635211038,388.4221977267016,35.29,64.64,0.2336117774191827,-82.99999999999999,24.0,-21.000000000000004,9.0,-3.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,WDC,Short Iron Butterfly,64.46,329.0,4219.0217568073585,277.2110988633508,35.29,64.64,0.23253037221202708,-54.0,17.0,-13.000000000000002,6.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,WDC,Short Iron Butterfly,100.0,499.00000000000006,4549.0217568073585,438.78890113664806,35.29,64.64,0.2279000214931551,-100.0,19.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
83,WDC,Short Iron Butterfly,98.49,483.00000000000006,4565.0217568073585,433.00000000000006,35.29,64.64,0.22745958429561197,-105.0,19.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
56,WDC,Short Iron Butterfly,62.96,385.0,4363.0217568073585,288.5778022732984,35.29,64.64,0.21817339900722357,-72.0,18.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
77,WDC,Short Iron Butterfly,82.35,488.0,4460.0217568073585,377.78890113664806,35.29,64.64,0.21797887590724535,-85.0,18.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17,WDC,Short Iron Butterfly,65.24,352.0,4196.0217568073585,300.2110988633508,35.29,64.64,0.21731375104721143,-50.0,16.0,-14.000000000000002,6.0,-2.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,WDC,Short Iron Butterfly,80.84,472.0,4476.0217568073585,372.0,35.29,64.64,0.21731182795698925,-90.0,18.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,WDC,Short Iron Butterfly,46.3,364.0,4184.0217568073585,214.0,35.29,64.64,0.21635514018691587,-53.999999999999986,16.0,-14.000000000000002,6.0,-2.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,WDC,Short Iron Butterfly,45.15,275.0,2249.0108784036793,214.78890113664804,35.29,64.64,0.21020639223474452,-46.0,10.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,WDC,Short Iron Butterfly,68.43,328.0,4320.0217568073585,326.2110988633508,35.29,64.64,0.2097721390793794,-64.0,17.0,-13.000000000000002,6.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,WDC,Short Iron Butterfly,98.02,473.0,6499.032635211038,469.4221977267016,35.29,64.64,0.20880989538774944,-100.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,WDC,Short Iron Butterfly,43.64,259.0,2265.0108784036793,209.0,35.29,64.64,0.20880382775119619,-51.0,10.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
90,WDC,Short Iron Butterfly,47.05,289.0,2235.0108784036793,228.78890113664804,35.29,64.64,0.20564808767492873,-42.0,10.0,-7.000000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,WDC,Short Iron Butterfly,63.73,408.0,4340.0217568073585,311.5778022732984,35.29,64.64,0.20453960306228636,-67.0,17.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19,WDC,Short Iron Butterfly,66.02,375.0,4173.0217568073585,323.2110988633508,35.29,64.64,0.20426278748525384,-45.0,15.0,-14.000000000000002,6.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,WDC,Short Iron Butterfly,81.06,448.0,4500.0217568073585,398.0,35.29,64.64,0.20366834170854273,-93.0,17.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
53,WDC,Short Iron Butterfly,62.18,362.0,4386.0217568073585,312.0,35.29,64.64,0.1992948717948718,-76.00000000000001,19.0,-13.000000000000002,6.0,-2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39,WDC,Short Iron Butterfly,69.21,351.0,4297.0217568073585,349.2110988633508,35.29,64.64,0.19818957709325968,-60.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,WDC,Short Iron Butterfly,65.79,399.0,4149.0217568073585,347.2110988633508,35.29,64.64,0.18948127008431973,-42.0,16.0,-14.000000000000002,6.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,WDC,Short Iron Butterfly,63.51,432.0,4316.0217568073585,335.5778022732984,35.29,64.64,0.18925566461716298,-64.0,18.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
43,WDC,Short Iron Butterfly,69.98,374.0,4274.0217568073585,372.2110988633508,35.29,64.64,0.18801158862189554,-55.0,15.0,-14.000000000000002,6.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,WDC,Short Iron Butterfly,65.03,448.0,4300.0217568073585,351.5778022732984,35.29,64.64,0.18496617129840592,-59.0,18.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
64,WDC,Short Iron Butterfly,66.93,462.0,4286.0217568073585,365.5778022732984,35.29,64.64,0.18308004365638295,-55.00000000000001,18.0,-14.000000000000002,6.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,WDC,Short Iron Butterfly,69.76,398.0,4250.0217568073585,396.2110988633508,35.29,64.64,0.1760677583241037,-52.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,WDC,Short Iron Butterfly,71.27,414.0,4234.0217568073585,412.2110988633508,35.29,64.64,0.17289684871786098,-47.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,WDC,Short Iron Butterfly,35.45,326.0,2198.0108784036793,205.57780227329607,35.29,64.64,0.17244079666185266,-38.0,11.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,WDC,Short Iron Butterfly,73.18,428.0,4220.0217568073585,426.2110988633508,35.29,64.64,0.17169895433310275,-43.0,16.0,-14.000000000000002,6.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,WDC,Short Iron Butterfly,39.26,354.0,2170.0108784036793,233.57780227329607,35.29,64.64,0.16808104031248702,-30.0,11.0,-7.000000000000001,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
80,WDC,Short Iron Butterfly,32.42,294.0,2230.0108784036793,194.0,35.29,64.64,0.16711340206185568,-47.99999999999999,11.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75,WDC,Short Iron Butterfly,28.72,289.0,2185.0108784036793,178.78890113664804,35.29,64.64,0.16063636958118196,-36.0,9.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,WDC,Short Iron Butterfly,30.62,303.0,2171.0108784036793,192.78890113664804,35.29,64.64,0.15882657051038773,-32.0,9.0,-7.000000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,WDC,Short Iron Butterfly,44.13,382.0,4166.0217568073585,278.4221977267016,35.29,64.64,0.15850029329672155,-49.999999999999986,16.0,-14.000000000000002,6.0,-2.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,WDC,Short Iron Butterfly,22.06,191.0,2083.0108784036793,139.2110988633508,35.29,64.64,0.15846437662024368,-24.999999999999993,8.0,-7.000000000000001,3.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,WDC,Short Iron Butterfly,27.2,273.0,2201.0108784036793,173.0,35.29,64.64,0.15722543352601157,-41.0,9.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,WDC,Short Iron Butterfly,50.75,346.0,4302.0217568073585,342.4221977267016,35.29,64.64,0.14820884959247077,-63.99999999999999,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
