,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,C_100.0,C_101.0,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,P_100.0,P_101.0
98,NKE,Bull Put Ladder,7.23,138.0,2439.5355018691753,288.0,33.62,66.36,0.025104166666666667,-38.0,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0
73,NKE,Bull Put Ladder,6.29,104.0,2373.5355018691753,256.8665525332002,33.62,66.36,0.024487423286404766,-27.999999999999993,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
115,NKE,Bull Put Ladder,7.81,221.0,2506.5355018691753,321.0,33.62,66.36,0.024330218068535824,-48.00000000000001,8.000000000000002,-8.999999999999998,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
109,NKE,Bull Put Ladder,6.65,197.0,2480.5355018691753,297.0,33.62,66.36,0.02239057239057239,-44.00000000000001,8.000000000000002,-8.999999999999998,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0
78,NKE,Bull Put Ladder,5.95,63.0,2364.5355018691753,265.8665525332002,33.62,66.36,0.02237964852407296,-26.99999999999999,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
58,NKE,Bull Put Ladder,4.37,148.0,2379.5355018691753,198.0,33.62,66.36,0.02207070707070707,-32.00000000000001,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
117,NKE,Bull Put Ladder,7.73,213.0,2514.5355018691753,363.0,33.62,66.36,0.021294765840220387,-48.00000000000001,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
71,NKE,Bull Put Ladder,4.49,165.0,2412.5355018691753,217.8665525332002,33.62,66.36,0.020608945924894914,-34.99999999999999,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
51,NKE,Bull Put Ladder,5.04,97.0,2330.5355018691753,247.0,19.28,80.7,0.020404858299595142,-25.0,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
99,NKE,Bull Put Ladder,5.48,173.0,2454.5355018691753,273.0,33.62,66.36,0.020073260073260074,-41.0,8.000000000000002,-8.999999999999998,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
82,NKE,Bull Put Ladder,4.57,182.0,2445.5355018691753,232.0,33.62,66.36,0.019698275862068966,-39.0,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
68,NKE,Bull Put Ladder,5.12,80.0,2347.5355018691753,282.8665525332002,33.62,66.36,0.018100407963218143,-25.0,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
85,NKE,Bull Put Ladder,3.82,216.00000000000003,2461.5355018691753,216.00000000000003,33.62,66.36,0.017685185185185182,-42.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
118,NKE,Bull Put Ladder,5.98,248.0,2529.5355018691753,348.0,33.62,66.36,0.01718390804597701,-50.99999999999999,8.000000000000002,-8.999999999999998,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
81,NKE,Bull Put Ladder,4.11,90.0,2387.5355018691753,244.86655253320123,33.62,66.36,0.01678465252800392,-29.999999999999993,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
74,NKE,Bull Put Ladder,4.78,39.0,2338.5355018691753,291.8665525332002,33.62,66.36,0.016377347656019163,-22.999999999999986,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
46,NKE,Bull Put Ladder,3.87,73.0,2304.5355018691753,273.0,19.28,80.7,0.014175824175824176,-22.000000000000007,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
66,NKE,Bull Put Ladder,3.32,141.0,2386.5355018691753,243.8665525332002,33.62,66.36,0.013614003091088156,-31.999999999999996,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
27,NKE,Bull Put Ladder,2.57,91.0,2286.5355018691753,191.0,19.28,80.7,0.013455497382198952,-23.000000000000004,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
119,NKE,Bull Put Ladder,4.93,275.0,2552.5355018691753,370.13344746679877,33.62,66.36,0.013319520388500487,-54.99999999999999,8.000000000000002,-8.999999999999998,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
56,NKE,Bull Put Ladder,2.95,91.0,2336.5355018691753,241.0,19.28,80.7,0.012240663900414938,-26.0,6.0,-10.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
83,NKE,Bull Put Ladder,3.07,117.0,2410.5355018691753,267.0,33.62,66.36,0.01149812734082397,-34.0,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
69,NKE,Bull Put Ladder,3.62,15.0,2312.5355018691753,317.8665525332002,19.28,80.7,0.011388426907929869,-19.999999999999996,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
43,NKE,Bull Put Ladder,2.15,151.0,2376.5355018691753,201.0,33.62,66.36,0.010696517412935322,-33.00000000000001,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
52,NKE,Bull Put Ladder,1.79,67.0,2310.5355018691753,267.0,19.28,80.7,0.006704119850187266,-21.999999999999996,6.0,-10.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
23,NKE,Bull Put Ladder,1.41,67.0,2260.5355018691753,217.0,19.28,80.7,0.0064976958525345616,-19.0,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
54,NKE,Bull Put Ladder,1.15,152.0,2375.5355018691753,202.0,33.62,66.36,0.005693069306930693,-32.99999999999999,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
57,NKE,Bull Put Ladder,1.45,26.0,2301.5355018691753,276.0,19.28,80.7,0.005253623188405797,-20.999999999999996,7.000000000000001,-10.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
84,NKE,Bull Put Ladder,1.32,152.0,2425.5355018691753,252.0,33.62,66.36,0.005238095238095239,-37.0,8.000000000000002,-8.999999999999998,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
59,NKE,Bull Put Ladder,1.12,118.0,2359.5355018691753,218.0,33.62,66.36,0.005137614678899083,-29.000000000000004,6.0,-10.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
30,NKE,Bull Put Ladder,0.74,118.0,2309.5355018691753,168.0,19.28,80.7,0.004404761904761904,-26.000000000000007,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
47,NKE,Bull Put Ladder,0.62,43.0,2284.5355018691753,293.0,19.28,80.7,0.002116040955631399,-19.000000000000007,6.0,-10.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
18,NKE,Bull Put Ladder,0.24,43.0,2234.5355018691753,243.0,19.28,80.7,0.0009876543209876543,-16.000000000000004,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
53,NKE,Bull Put Ladder,0.28,2.0,2275.5355018691753,302.0,19.28,80.7,0.0009271523178807948,-16.999999999999993,7.000000000000001,-10.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
36,NKE,Bull Put Ladder,0.16,153.0,2374.5355018691753,203.0,33.62,66.36,0.0007881773399014779,-31.999999999999996,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,NKE,Bull Put Ladder,0.07,145.0,2382.5355018691753,195.0,33.62,66.36,0.000358974358974359,-32.99999999999999,6.0,-10.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
50,NKE,Bull Put Ladder,-0.01,128.0,2349.5355018691753,228.0,33.62,66.36,-4.385964912280702e-05,-28.999999999999993,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
40,NKE,Bull Put Ladder,-0.29,52.0,2275.5355018691753,302.0,19.28,80.7,-0.0009602649006622515,-18.000000000000004,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
60,NKE,Bull Put Ladder,-0.39,53.0,2324.5355018691753,253.0,19.28,80.7,-0.001541501976284585,-24.0,7.000000000000001,-10.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
70,NKE,Bull Put Ladder,-0.34,195.0,2432.5355018691753,197.8665525332002,33.62,66.36,-0.0017183298321375015,-37.99999999999999,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
48,NKE,Bull Put Ladder,-0.88,-22.0,2249.5355018691753,328.0,52.77,47.21,-0.002682926829268293,-14.000000000000002,7.000000000000001,-10.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
28,NKE,Bull Put Ladder,-0.68,61.0,2266.5355018691753,211.0,19.28,80.7,-0.003222748815165877,-20.000000000000007,6.0,-8.999999999999998,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
45,NKE,Bull Put Ladder,-1.18,104.0,2323.5355018691753,254.0,19.28,80.7,-0.0046456692913385824,-26.0,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
62,NKE,Bull Put Ladder,-1.43,80.0,2347.5355018691753,230.0,33.62,66.36,-0.006217391304347826,-27.999999999999993,7.000000000000001,-10.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
65,NKE,Bull Put Ladder,-1.51,171.0,2406.5355018691753,223.8665525332002,33.62,66.36,-0.006745089799763909,-35.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
24,NKE,Bull Put Ladder,-1.84,37.0,2240.5355018691753,237.0,19.28,80.7,-0.007763713080168776,-16.000000000000004,6.0,-8.999999999999998,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
15,NKE,Bull Put Ladder,-1.47,121.0,2306.5355018691753,171.0,19.28,80.7,-0.008596491228070175,-27.0,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
37,NKE,Bull Put Ladder,-2.01,130.0,2347.5355018691753,230.0,33.62,66.36,-0.008739130434782607,-29.000000000000004,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
29,NKE,Bull Put Ladder,-2.18,-4.0,2231.5355018691753,246.0,52.77,47.21,-0.00886178861788618,-15.000000000000002,7.000000000000001,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
41,NKE,Bull Put Ladder,-3.54,22.0,2255.5355018691753,322.0,19.28,80.7,-0.010993788819875776,-15.000000000000002,6.0,-10.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
19,NKE,Bull Put Ladder,-3.01,13.0,2214.5355018691753,263.0,19.28,80.7,-0.01144486692015209,-13.0,6.0,-8.999999999999998,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
25,NKE,Bull Put Ladder,-3.34,-28.0,2205.5355018691753,272.0,52.77,47.21,-0.012279411764705882,-10.999999999999998,7.000000000000001,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
31,NKE,Bull Put Ladder,-2.51,88.0,2289.5355018691753,188.0,19.28,80.7,-0.013351063829787234,-23.00000000000001,6.0,-8.999999999999998,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
42,NKE,Bull Put Ladder,-5.05,-43.0,2220.5355018691753,357.0,52.77,47.21,-0.014145658263305322,-9.999999999999998,7.000000000000001,-10.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
26,NKE,Bull Put Ladder,-2.47,122.0,2305.5355018691753,172.0,19.28,80.7,-0.01436046511627907,-26.999999999999996,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
12,NKE,Bull Put Ladder,-3.92,22.0,2205.5355018691753,272.0,19.28,80.7,-0.014411764705882353,-12.0,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
63,NKE,Bull Put Ladder,-3.18,115.0,2362.5355018691753,215.0,33.62,66.36,-0.014790697674418606,-30.999999999999993,7.000000000000001,-8.999999999999998,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
20,NKE,Bull Put Ladder,-4.51,-52.0,2179.5355018691753,298.0,52.77,47.21,-0.015134228187919463,-7.9999999999999964,7.000000000000001,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
32,NKE,Bull Put Ladder,-4.01,23.0,2254.5355018691753,223.0,19.28,80.7,-0.017982062780269058,-18.000000000000004,7.000000000000001,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0,NKE,Bull Put Ladder,-2.81,106.0,2271.5355018691753,153.1334474667998,19.28,80.7,-0.018350008090879194,-23.999999999999993,4.999999999999999,-7.999999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NKE,Bull Put Ladder,-3.64,98.0,2279.5355018691753,198.0,19.28,80.7,-0.018383838383838384,-22.999999999999993,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
39,NKE,Bull Put Ladder,-5.34,83.0,2294.5355018691753,283.0,19.28,80.7,-0.018869257950530034,-21.999999999999996,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8,NKE,Bull Put Ladder,-3.47,123.0,2304.5355018691753,173.0,19.28,80.7,-0.020057803468208093,-25.999999999999996,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,NKE,Bull Put Ladder,-4.8,74.0,2253.5355018691753,224.0,19.28,80.7,-0.02142857142857143,-19.999999999999996,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
33,NKE,Bull Put Ladder,-3.56,115.0,2312.5355018691753,165.0,19.28,80.7,-0.021575757575757575,-26.99999999999999,6.0,-8.999999999999998,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
49,NKE,Bull Put Ladder,-4.84,158.0,2369.5355018691753,208.0,33.62,66.36,-0.023269230769230768,-31.999999999999996,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
13,NKE,Bull Put Ladder,-7.17,-8.0,2185.5355018691753,292.0,52.77,47.21,-0.024554794520547946,-8.999999999999996,6.0,-8.999999999999998,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
34,NKE,Bull Put Ladder,-5.06,50.0,2277.5355018691753,200.0,19.28,80.7,-0.0253,-21.999999999999986,7.000000000000001,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
44,NKE,Bull Put Ladder,-6.01,134.0,2343.5355018691753,234.0,33.62,66.36,-0.025683760683760683,-29.000000000000004,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
14,NKE,Bull Put Ladder,-8.67,-73.0,2150.5355018691753,327.0,52.77,47.21,-0.026513761467889908,-3.9999999999999925,7.000000000000001,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9,NKE,Bull Put Ladder,-5.64,100.0,2277.5355018691753,200.0,19.28,80.7,-0.0282,-23.0,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
5,NKE,Bull Put Ladder,-8.42,-15.0,2142.5355018691753,282.1334474667998,68.94,31.04,-0.029844033295594378,-5.999999999999995,4.999999999999999,-7.999999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
11,NKE,Bull Put Ladder,-8.97,53.0,2224.5355018691753,253.0,19.28,80.7,-0.035454545454545454,-15.999999999999993,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
35,NKE,Bull Put Ladder,-6.81,85.0,2292.5355018691753,185.0,19.28,80.7,-0.03681081081081081,-24.99999999999999,7.000000000000001,-8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
6,NKE,Bull Put Ladder,-11.67,-45.0,2122.5355018691753,302.1334474667998,52.77,47.21,-0.03862531638865428,-2.9999999999999916,4.999999999999999,-8.999999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
38,NKE,Bull Put Ladder,-10.17,113.0,2314.5355018691753,263.0,19.28,80.7,-0.03866920152091255,-25.0,6.0,-9.0,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
7,NKE,Bull Put Ladder,-13.17,-110.0,2087.5355018691753,337.1334474667998,52.77,47.21,-0.03906464961859637,2.000000000000013,6.0,-8.999999999999998,6.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1,NKE,Bull Put Ladder,-7.97,86.0,2241.5355018691753,183.1334474667998,19.28,80.7,-0.043520176735846565,-19.99999999999999,4.999999999999999,-7.999999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,NKE,Bull Put Ladder,-9.64,104.0,2273.5355018691753,204.0,19.28,80.7,-0.047254901960784315,-23.0,6.0,-7.999999999999999,6.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
21,NKE,Bull Put Ladder,-8.47,128.0,2299.5355018691753,178.0,19.28,80.7,-0.047584269662921355,-25.999999999999996,6.0,-8.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
