,C_1000000.0,C_34.0,C_35.0,C_35.5,C_36.0,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_-1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
25,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.3257390646834582,96.35,295.7889011366492,2092.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.26,51.67,10.0,17.0,0.0,-14.000000000000002,6.0,WDC
27,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.3247700989575801,93.79,288.78890113664806,2075.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.2,54.73,0.0,17.0,0.0,-13.0,6.0,WDC
11,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.3183385579937304,101.55,319.0,2167.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,22.0,17.0,0.0,-14.000000000000002,6.0,WDC
44,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,438.0,0.31228183235673573,108.74,348.21109886335194,2236.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.2,54.73,-29.0,16.0,0.0,-13.0,6.0,WDC
18,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.31197604790419164,104.2,334.0,2152.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,18.0,17.0,0.0,-14.000000000000002,6.0,WDC
24,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.30875842312003343,98.12,317.7889011366492,2120.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,14.0,17.0,0.0,-14.000000000000002,6.0,WDC
37,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,479.0,0.30006079027355625,98.72,329.0,2145.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.2,54.73,-11.0,16.0,0.0,-14.000000000000002,6.0,WDC
36,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,447.0,0.29166638113215126,98.23,336.78890113664806,2127.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.2,54.73,-8.0,17.0,0.0,-13.0,6.0,WDC
10,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.2658974358974359,93.33,351.0,2185.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,27.0,17.0,0.0,-14.000000000000002,6.0,WDC
17,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.26226775956284154,95.99,366.0,2170.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,23.0,17.0,0.0,-14.000000000000002,6.0,WDC
9,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.250287304650073,93.41,373.2110988633508,2211.0108784036797,Long Strangle,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,31.0,16.0,0.0,-14.000000000000002,6.0,WDC
43,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.0,0.23148541114058355,87.27,377.0,2197.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.2,54.73,-24.0,16.0,0.0,-13.0,6.0,WDC
42,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,448.0,0.20648241206030152,82.18,398.0,2176.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.2,54.73,-19.0,16.0,0.0,-14.000000000000002,6.0,WDC
34,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,585.0,0.15113432835820897,50.63,335.0,2089.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.2,54.73,-11.999999999999993,15.0,0.0,-14.0,6.0,WDC
30,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,469.0,0.14838418608417944,47.6,320.7889011366492,2017.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.62,39.31,6.000000000000007,16.0,0.0,-15.0,6.0,WDC
31,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,494.0,0.14626010581464433,48.82,333.78890113664806,2030.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.62,39.31,1.000000000000007,16.0,0.0,-15.0,6.0,WDC
33,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,556.0,0.12792134831460675,45.54,356.0,2068.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.2,54.73,-6.999999999999993,15.0,0.0,-15.0,6.0,WDC
32,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,524.0,0.12383555369403122,45.05,363.78890113664806,2050.0108784036793,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.62,39.31,-3.999999999999993,16.0,0.0,-14.0,6.0,WDC
8,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,0.01088135593220339,3.21,295.0,1941.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.62,39.31,1.0,14.0,0.0,-14.0,6.0,WDC
3,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.004887780548628429,1.96,401.0,2085.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,23.0,15.0,0.0,-15.0,6.0,WDC
5,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,0.003983050847457627,1.41,354.0,2032.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.62,39.31,14.0,15.0,0.0,-15.0,6.0,WDC
4,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.00047493403693931396,0.18,379.0,2057.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.62,39.31,19.0,15.0,0.0,-15.0,6.0,WDC
7,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,-0.005949367088607595,-1.88,316.0,1970.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.62,39.31,6.0,14.0,0.0,-15.0,6.0,WDC
6,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,-0.007095808383233533,-2.37,334.0,2002.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.62,39.31,9.0,15.0,0.0,-14.0,6.0,WDC
1,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,-0.013554151063992761,-6.17,455.2110988633508,2129.0108784036797,Long Strangle,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29,40.64,32.0,14.0,0.0,-15.0,6.0,WDC
2,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,-0.014457274826789837,-6.26,433.0,2103.0108784036797,Long Strangle,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29,40.64,28.0,15.0,0.0,-15.0,6.0,WDC
0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,-0.015586095417747116,-6.83,438.2110988633508,2146.0108784036797,Long Strangle,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29,40.64,35.0,14.0,0.0,-15.0,6.0,WDC
0,,,,,,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.99999999999997,-0.13059999999999997,-13.06,100.00000000000003,98.21109886335077,Long Iron Butterfly,0.0,,,,,,,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52,52.41,-14.000000000000004,0.9999999999999996,0.0,0.0,0.0,WDC
0,,,,,,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.28675925925925927,30.97,108.0,2116.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.999999999999996,8.0,-1.0,-7.000000000000001,3.0,WDC
26,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,275.0,0.21020639223474452,45.15,214.78890113664804,2249.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.64,35.29,-46.0,10.0,-1.0,-7.000000000000001,3.0,WDC
25,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,259.0,0.20880382775119619,43.64,209.0,2265.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.64,35.29,-51.0,10.0,-1.0,-7.000000000000001,3.0,WDC
27,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,289.0,0.20564808767492873,47.05,228.78890113664804,2235.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.64,35.29,-42.0,10.0,0.0,-7.000000000000001,3.0,WDC
23,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,289.0,0.16063636958118196,28.72,178.78890113664804,2185.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-36.0,9.0,-1.0,-7.000000000000001,3.0,WDC
24,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,303.0,0.15882657051038773,30.62,192.78890113664804,2171.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,9.0,0.0,-7.000000000000001,3.0,WDC
1,,,,,,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.15846437662024368,22.06,139.2110988633508,2083.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-24.999999999999993,8.0,-1.0,-7.000000000000001,3.0,WDC
22,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,273.0,0.15722543352601157,27.2,173.0,2201.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-41.0,9.0,-1.0,-7.000000000000001,3.0,WDC
8,,,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.14817964587826535,25.37,171.2110988633508,2151.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-31.999999999999996,8.0,-1.0,-7.000000000000001,3.0,WDC
21,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,249.0,0.1378391959798995,27.43,199.0,2225.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-44.0,8.0,-1.0,-7.000000000000001,3.0,WDC
30,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,320.0,0.11948134865395496,33.48,280.21109886335194,2304.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.64,35.29,-58.0,8.0,0.0,-7.000000000000001,3.0,WDC
2,,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,219.0,0.10669148233144084,17.84,167.2110988633508,2055.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-21.0,9.0,-1.0,-6.000000000000002,3.0,WDC
9,,,,,,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,201.0,0.10616878336938385,21.15,199.2110988633508,2123.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.000000000000004,9.0,-1.0,-6.000000000000002,3.0,WDC
10,,,,,,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,224.0,0.0986899399362851,21.93,222.2110988633508,2100.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-24.0,8.0,-1.0,-7.000000000000001,3.0,WDC
3,,,,,,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,242.0,0.09789123826773516,18.62,190.2110988633508,2032.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-16.999999999999996,8.0,-1.0,-7.000000000000001,3.0,WDC
15,,,,,,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,209.00000000000003,0.09322782787886888,14.99,160.78890113664923,2165.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-36.00000000000001,10.0,-1.0,-6.000000000000002,3.0,WDC
11,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,247.0,0.09261407866638059,22.71,245.2110988633508,2077.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-19.0,7.0,-1.0,-7.000000000000001,3.0,WDC
4,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,265.0,0.09098963470205489,19.4,213.2110988633508,2009.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-11.999999999999996,7.0,-1.0,-7.000000000000001,3.0,WDC
14,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,301.0,0.08656096013279402,25.9,299.2110988633508,2023.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,-7.0000000000000036,8.0,0.0,-7.000000000000001,3.0,WDC
16,,,,,,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,232.00000000000003,0.08580496375172741,15.77,183.78890113664923,2142.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,9.0,-1.0,-7.000000000000001,3.0,WDC
7,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,319.0,0.08453990158377482,22.59,267.2110988633508,1955.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,0.0,8.0,0.0,-7.000000000000001,3.0,WDC
13,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,287.0,0.08414819793355512,24.0,285.2110988633508,2037.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,-11.0,8.0,-1.0,-7.000000000000001,3.0,WDC
12,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,271.0,0.0835403892891345,22.49,269.2110988633508,2053.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-16.0,8.0,-1.0,-7.000000000000001,3.0,WDC
6,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,305.0,0.081710478303977,20.69,253.2110988633508,1969.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.53,67.4,-3.9999999999999964,8.0,-1.0,-7.000000000000001,3.0,WDC
5,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,289.0,0.08085625036899703,19.18,237.2110988633508,1985.0108784036793,Short Iron Butterfly,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.53,67.4,-8.999999999999996,8.0,-1.0,-7.000000000000001,3.0,WDC
17,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,255.00000000000003,0.07998495039668554,16.54,206.78890113664923,2119.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-27.000000000000007,8.0,-1.0,-7.000000000000001,3.0,WDC
20,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,309.0,0.0756934053326777,19.74,260.7889011366492,2065.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-15.000000000000007,9.0,0.0,-7.000000000000001,3.0,WDC
19,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,295.0,0.07224798164698407,17.83,246.7889011366492,2079.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-19.000000000000004,9.0,-1.0,-7.000000000000001,3.0,WDC
18,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,279.0,0.0707139724641134,16.32,230.7889011366492,2095.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-24.0,9.0,-1.0,-7.000000000000001,3.0,WDC
29,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,327.0,0.03636491038248466,11.52,316.78890113664806,2247.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.64,35.29,-50.0,9.0,0.0,-6.0,3.0,WDC
28,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,313.0,0.03177130985940106,9.62,302.78890113664806,2261.0108784036793,Short Iron Butterfly,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.64,35.29,-54.0,9.0,-1.0,-6.0,3.0,WDC
33,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,187.00000000000003,-0.05962667025445808,-7.56,126.78890113664806,62.99999999999997,Short Iron Butterfly,0.0,,,,,,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-9.000000000000004,1.9999999999999991,1.0,0.0,0.0,WDC
32,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,173.00000000000003,-0.08387350089118122,-9.46,112.78890113664806,76.99999999999997,Short Iron Butterfly,0.0,,,,,,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-13.000000000000002,1.9999999999999991,0.0,0.0,0.0,WDC
31,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,157.00000000000003,-0.10261682242990652,-10.98,107.00000000000003,92.99999999999997,Short Iron Butterfly,0.0,,,,,,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-18.0,1.9999999999999991,0.0,0.0,0.0,WDC
36,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,175.00000000000006,-0.11508081242344526,-13.21,114.7889011366481,24.999999999999943,Short Iron Butterfly,0.0,,,,,,,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-6.0000000000000036,1.9999999999999991,1.0,0.0,0.0,WDC
35,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,161.00000000000006,-0.1500165179844607,-15.12,100.7889011366481,38.99999999999994,Short Iron Butterfly,0.0,,,,,,,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-10.000000000000002,1.9999999999999991,0.0,0.0,0.0,WDC
34,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,145.00000000000006,-0.17505263157894727,-16.63,95.00000000000006,54.99999999999994,Short Iron Butterfly,0.0,,,,,,,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.52,52.41,-15.0,1.9999999999999991,0.0,0.0,0.0,WDC
1,1.0,0.0,1.0,0.0,-1.0,,,,,,,,,,,55.0,-0.2749090909090909,-15.12,55.0,45.0,Long Call Condor,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,67.45,32.51,13.0,0.0,1.0,-1.0000000000000002,0.9999999999999999,TAP
0,1.0,0.0,1.0,-1.0,0.0,,,,,,,,,,,40.0,-0.4095,-16.38,40.0,10.0,Long Call Condor,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,51.51,48.44,7.000000000000001,-1.0000000000000009,1.0,0.0,0.0,TAP
2,1.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,30.0,-0.45766666666666667,-13.73,30.0,20.0,Long Call Condor,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,67.45,32.51,6.0,1.0000000000000009,0.0,-1.0000000000000002,0.9999999999999999,TAP
66,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.2733401433787856,41.49,151.7889011366492,2174.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,64.64,35.29,-31.999999999999996,10.0,-1.0,-7.000000000000001,3.0,WDC
69,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.2591800764821142,42.71,164.78890113664804,2199.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,64.64,35.29,-37.0,10.0,-1.0,-7.000000000000001,3.0,WDC
67,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.2541536020149813,42.39,166.7889011366492,2159.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,64.64,35.29,-26.99999999999999,10.0,-1.0,-8.000000000000002,3.0,WDC
49,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.24845708516503395,34.98,140.7889011366492,2185.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,64.64,35.29,-36.00000000000001,9.0,-1.0,-7.000000000000001,3.0,WDC
70,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.24256224786008534,43.61,179.78890113664804,2184.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,64.64,35.29,-31.999999999999996,10.0,-1.0,-8.000000000000002,3.0,WDC
13,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00000000000001,0.2356164383561644,34.4,146.0,2128.0108784036793,Short Put Condor,-1.0,,,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,64.64,35.29,-29.000000000000004,8.0,-1.0,-7.000000000000001,3.0,WDC
27,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.22361702127659575,31.53,141.0,2133.0108784036793,Short Put Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,64.64,35.29,-27.999999999999993,8.0,-1.0,-8.000000000000002,3.0,WDC
59,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.21720661679193115,34.49,158.7889011366492,2167.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,64.64,35.29,-32.00000000000001,10.0,-1.0,-7.000000000000001,3.0,WDC
34,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.2150920245398773,35.06,163.0,2161.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,8.0,-1.0,-7.000000000000001,3.0,WDC
64,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.00000000000003,0.21333333333333332,35.2,165.00000000000003,2209.0108784036793,Short Put Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,64.64,35.29,-39.99999999999999,9.0,-1.0,-7.000000000000001,3.0,WDC
