,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
93,SWK,Bear Call Ladder,28.85,310.0,5523.945627935992,578.9502301086321,32.4,67.56,0.04983157186859861,32.99999999999999,3.0,-21.000000000000004,12.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,SWK,Bear Call Ladder,34.13,89.99999999999994,5243.945627935992,690.0,19.72,80.23,0.04946376811594203,17.999999999999993,3.0,-19.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,SWK,Bear Call Ladder,39.89,19.999999999999943,5213.945627935992,820.0,19.72,80.23,0.048646341463414636,13.0,4.0,-15.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,SWK,Bear Call Ladder,24.1,399.99999999999994,5533.945627935992,499.99999999999994,32.4,67.56,0.04820000000000001,36.0,3.0,-18.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,SWK,Bear Call Ladder,24.1,399.99999999999994,5533.945627935992,499.99999999999994,32.4,67.56,0.04820000000000001,34.0,4.0,-15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,SWK,Bear Call Ladder,37.48,-10.000000000000057,5143.945627935992,790.0,54.41,45.54,0.04744303797468354,9.999999999999998,4.0,-15.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,SWK,Bear Call Ladder,32.21,209.99999999999994,5423.945627935992,678.950230108632,19.72,80.23,0.04744088531326722,25.0,4.0,-17.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,SWK,Bear Call Ladder,25.78,349.99999999999994,5483.945627935992,550.0,32.4,67.56,0.046872727272727274,32.99999999999999,3.0,-18.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,SWK,Bear Call Ladder,25.78,349.99999999999994,5483.945627935992,550.0,32.4,67.56,0.046872727272727274,31.000000000000007,4.0,-13.999999999999998,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,SWK,Bear Call Ladder,21.69,369.99999999999994,5463.945627935992,469.99999999999994,32.4,67.56,0.046148936170212776,32.99999999999999,3.0,-18.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,SWK,Bear Call Ladder,21.69,369.99999999999994,5463.945627935992,469.99999999999994,32.4,67.56,0.046148936170212776,31.0,4.0,-15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,SWK,Bear Call Ladder,27.46,299.99999999999994,5433.945627935992,600.0,32.4,67.56,0.04576666666666667,28.000000000000004,4.0,-13.999999999999998,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,SWK,Bear Call Ladder,26.41,580.0,5753.945627935992,580.0,32.4,67.56,0.04553448275862069,48.00000000000001,3.0,-20.0,11.000000000000002,2.0000000000000004,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,SWK,Bear Call Ladder,26.41,580.0,5753.945627935992,580.0,32.4,67.56,0.04553448275862069,48.00000000000001,3.0,-20.0,11.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,SWK,Bear Call Ladder,25.5,410.0,5623.945627935992,562.9502301086325,32.4,67.56,0.0452970771414007,39.0,3.0,-21.000000000000004,11.000000000000002,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,SWK,Bear Call Ladder,22.47,430.0,5603.945627935992,498.9502301086321,32.4,67.56,0.04503455183317141,39.0,3.0,-20.0,11.000000000000002,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,SWK,Bear Call Ladder,23.37,319.99999999999994,5413.945627935992,520.0,19.72,80.23,0.04494230769230769,29.999999999999993,3.0,-18.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,SWK,Bear Call Ladder,23.37,319.99999999999994,5413.945627935992,520.0,19.72,80.23,0.04494230769230769,28.000000000000004,4.0,-13.999999999999998,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,SWK,Bear Call Ladder,29.13,249.99999999999994,5383.945627935992,650.0,19.72,80.23,0.04481538461538461,25.0,4.0,-13.999999999999998,10.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,SWK,Bear Call Ladder,28.53,390.0000000000001,5643.945627935992,642.9502301086326,32.4,67.56,0.04437357460029151,40.0,3.0,-21.000000000000004,12.000000000000002,2.0000000000000004,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,SWK,Bear Call Ladder,24.14,379.99999999999994,5553.945627935992,548.950230108632,32.4,67.56,0.04397484266510449,34.0,4.0,-16.0,10.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,SWK,Bear Call Ladder,25.05,269.99999999999994,5363.945627935992,570.0,19.72,80.23,0.04394736842105263,25.0,4.0,-13.999999999999998,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,SWK,Bear Call Ladder,25.82,329.99999999999994,5503.945627935992,598.950230108632,32.4,67.56,0.043108757125474365,31.000000000000007,4.0,-16.0,10.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,SWK,Bear Call Ladder,26.72,219.99999999999994,5313.945627935992,620.0,19.72,80.23,0.04309677419354838,21.999999999999996,4.0,-13.999999999999998,10.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,SWK,Bear Call Ladder,21.45,439.99999999999994,5593.945627935992,508.95023010863207,32.4,67.56,0.04214557481469581,37.0,4.0,-16.0,10.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,SWK,Bear Call Ladder,21.45,439.99999999999994,5593.945627935992,508.95023010863207,32.4,67.56,0.04214557481469581,37.000000000000014,4.0,-16.0,10.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,SWK,Bear Call Ladder,21.45,439.99999999999994,5593.945627935992,508.95023010863207,32.4,67.56,0.04214557481469581,37.0,4.0,-16.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,SWK,Bear Call Ladder,29.18,229.9999999999999,5403.945627935992,698.950230108632,19.72,80.23,0.041748323046499024,25.0,4.0,-16.0,11.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,SWK,Bear Call Ladder,23.13,389.99999999999994,5543.945627935992,558.950230108632,32.4,67.56,0.04138114406984801,34.00000000000001,4.0,-16.0,10.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,SWK,Bear Call Ladder,24.81,339.9999999999999,5493.945627935992,608.950230108632,32.4,67.56,0.04074224587381154,31.000000000000007,4.0,-16.0,11.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,SWK,Bear Call Ladder,19.77,490.0,5643.945627935992,490.0,32.4,67.56,0.040346938775510204,42.00000000000001,3.0,-20.0,11.000000000000002,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,SWK,Bear Call Ladder,26.49,289.9999999999999,5443.945627935992,658.950230108632,32.4,67.56,0.04020030465067591,28.000000000000004,4.0,-16.0,11.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,SWK,Bear Call Ladder,20.79,480.0,5653.945627935992,532.9502301086325,32.4,67.56,0.03900927108289704,41.99999999999998,3.0,-20.0,11.000000000000002,2.0000000000000004,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,SWK,Bear Call Ladder,23.82,460.0,5673.945627935992,612.9502301086325,32.4,67.56,0.03886123021077651,42.00000000000001,3.0,-21.000000000000004,11.000000000000002,2.0000000000000004,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,SWK,Bear Call Ladder,21.89,300.0000000000001,5533.945627935992,568.9502301086322,32.4,67.56,0.03847436707393623,34.0,3.0,-21.000000000000004,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,SWK,Bear Call Ladder,23.57,250.00000000000006,5483.945627935992,618.9502301086322,32.4,67.56,0.03808060624820063,28.999999999999993,4.0,-17.0,11.000000000000002,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,SWK,Bear Call Ladder,25.25,200.00000000000006,5433.945627935992,668.9502301086322,32.4,67.56,0.037745707921947494,26.0,4.0,-17.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,SWK,Bear Call Ladder,28.6,100.0,5333.945627935992,768.9502301086321,19.72,80.23,0.03719356452492326,19.999999999999996,4.0,-17.0,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,SWK,Bear Call Ladder,20.21,350.0000000000001,5583.945627935992,602.9502301086326,32.4,67.56,0.033518521083172645,36.99999999999998,3.0,-21.000000000000004,12.000000000000002,2.0000000000000004,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,SWK,Bear Call Ladder,18.09,540.0,5693.945627935992,540.0,32.4,67.56,0.0335,44.999999999999986,3.0,-20.0,11.000000000000002,2.0000000000000004,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,SWK,Bear Call Ladder,18.09,540.0,5693.945627935992,540.0,32.4,67.56,0.0335,45.00000000000001,3.0,-20.0,11.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,SWK,Bear Call Ladder,18.09,540.0,5693.945627935992,540.0,32.4,67.56,0.0335,44.99999999999999,3.0,-20.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,SWK,Bear Call Ladder,23.89,169.9999999999999,5363.945627935992,738.950230108632,19.72,80.23,0.032329646878231526,21.999999999999996,4.0,-17.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,SWK,Bear Call Ladder,20.54,269.99999999999994,5463.945627935992,638.950230108632,32.4,67.56,0.032146478758616086,28.000000000000004,4.0,-17.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,SWK,Bear Call Ladder,18.86,319.99999999999994,5513.945627935992,588.950230108632,32.4,67.56,0.03202307943155276,30.999999999999993,4.0,-17.0,10.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,SWK,Bear Call Ladder,17.18,370.0,5563.945627935992,538.9502301086321,32.4,67.56,0.031876783866549525,36.0,3.0,-21.000000000000004,11.000000000000002,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SWK,Bear Call Ladder,12.31,330.0000000000001,5403.945627935992,430.0000000000001,19.72,80.23,0.02862790697674418,31.0,3.0,-17.0,11.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,SWK,Bear Call Ladder,17.43,580.0,5753.945627935992,632.9502301086325,32.4,67.56,0.027537710187748112,47.999999999999986,3.0,-20.0,10.0,2.0000000000000004,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,SWK,Bear Call Ladder,15.5,420.0,5613.945627935992,572.9502301086325,32.4,67.56,0.027052960598447043,38.99999999999998,3.0,-21.000000000000004,11.000000000000002,2.0000000000000004,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,SWK,Bear Call Ladder,16.85,450.0000000000001,5683.945627935992,702.9502301086326,32.4,67.56,0.023970402566617033,42.999999999999986,3.0,-21.000000000000004,11.000000000000002,2.0000000000000004,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,SWK,Bear Call Ladder,10.3,340.0,5393.945627935992,440.0,19.72,80.23,0.02340909090909091,30.0,3.0,-17.0,10.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,SWK,Bear Call Ladder,13.13,399.9999999999999,5533.945627935992,568.950230108632,32.4,67.56,0.02307758975243412,34.0,4.0,-16.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,SWK,Bear Call Ladder,14.74,640.0,5793.945627935992,640.0,32.4,67.56,0.02303125,50.99999999999999,3.0,-20.0,10.0,2.0000000000000004,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SWK,Bear Call Ladder,12.81,480.00000000000017,5653.945627935992,580.0000000000002,32.4,67.56,0.022086206896551715,43.0,3.0,-19.0,11.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,SWK,Bear Call Ladder,11.46,449.9999999999999,5583.945627935992,518.950230108632,32.4,67.56,0.022083042525293948,37.0,4.0,-16.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,SWK,Bear Call Ladder,10.79,490.00000000000006,5643.945627935992,542.9502301086325,32.4,67.56,0.019872908052440012,42.0,3.0,-19.0,10.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,SWK,Bear Call Ladder,9.72,210.0000000000001,5323.945627935992,510.0000000000001,19.72,80.23,0.01905882352941176,24.999999999999993,3.0,-18.000000000000004,11.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,SWK,Bear Call Ladder,12.15,520.0,5713.945627935992,672.9502301086325,32.4,67.56,0.01805482702344668,44.999999999999986,3.0,-21.000000000000004,10.0,2.0000000000000004,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,SWK,Bear Call Ladder,10.22,360.00000000000017,5573.945627935992,612.9502301086327,32.4,67.56,0.016673458134094703,36.99999999999999,3.0,-20.0,11.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,SWK,Bear Call Ladder,7.03,270.0000000000001,5363.945627935992,470.0000000000001,19.72,80.23,0.014957446808510634,27.999999999999996,3.0,-18.000000000000004,11.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SWK,Bear Call Ladder,7.14,400.0000000000001,5533.945627935992,500.0000000000001,32.4,67.56,0.014279999999999996,37.0,3.0,-18.0,11.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,SWK,Bear Call Ladder,7.52,420.00000000000017,5613.945627935992,620.0000000000002,32.4,67.56,0.01212903225806451,40.0,3.0,-20.0,11.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,SWK,Bear Call Ladder,5.01,280.0,5353.945627935992,480.0,19.72,80.23,0.010437499999999999,26.999999999999996,3.0,-18.000000000000004,10.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SWK,Bear Call Ladder,4.73,370.0000000000001,5463.945627935992,470.0000000000001,32.4,67.56,0.010063829787234042,34.0,3.0,-18.0,11.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,SWK,Bear Call Ladder,5.12,410.0,5523.945627935992,510.0,32.4,67.56,0.01003921568627451,36.0,3.0,-18.0,10.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,SWK,Bear Call Ladder,5.51,430.00000000000006,5603.945627935992,582.9502301086325,32.4,67.56,0.009451921820106691,38.99999999999999,3.0,-20.0,10.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,SWK,Bear Call Ladder,4.55,280.0000000000001,5453.945627935992,580.0000000000001,32.4,67.56,0.007844827586206894,30.999999999999993,3.0,-19.0,11.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,SWK,Bear Call Ladder,2.71,380.0,5453.945627935992,480.0,32.4,67.56,0.005645833333333333,32.99999999999999,3.0,-18.0,10.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,SWK,Bear Call Ladder,2.32,340.0,5393.945627935992,440.0,19.72,80.23,0.005272727272727273,30.0,3.0,-18.000000000000004,10.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,SWK,Bear Call Ladder,2.81,490.00000000000006,5643.945627935992,590.0,32.4,67.56,0.00476271186440678,42.0,3.0,-20.0,10.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,SWK,Bear Call Ladder,2.14,250.0000000000001,5383.945627935992,550.0000000000001,19.72,80.23,0.0038909090909090903,27.999999999999993,3.0,-19.0,11.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
