Cost of Strategy,Description,Exp_Pnl/Max_Loss,Expected PnL,Leg_Profit_Factor,Leg_profit,Max_Loss,Max_Profit,Name,Prob of Loss,Prob of Profit,Profit_Factor,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Strike_1,Strike_1_alloc,Strike_1_type,Strike_2,Strike_2_alloc,Strike_2_type,Strike_3,Strike_3_alloc,Strike_3_type,Underlying
-380.0,APPLIED MATERIALS INC COM,-0.11992452830188616,-254.24,0.17924528301886697,380.0,2120.0000000000114,1815.000000000443,Bearish Call Modified Butterfly,37.96,62.04,0.8561320754719024,-290.00000000000006,-60.00000000000001,-20.0,49.99999999999996,1.1102230246251565e-14,61.5,10.0,Call,63.0,-30.0,Call,65.0,20.0,Call,AMAT
-230.0,APPLIED MATERIALS INC COM,-0.23061417322834438,-292.88,0.18110236220472278,230.0,1270.0000000000114,665.000000000457,Bearish Call Modified Butterfly,39.13,60.87,0.5236220472444496,-200.0,-20.000000000000064,-20.0,19.99999999999997,1.1102230246251565e-14,63.0,10.0,Call,63.5,-30.0,Call,64.5,20.0,Call,AMAT
-1020.0,APPLIED MATERIALS INC COM,-0.09479435483870924,-235.09,0.4112903225806433,1020.0,2480.0000000000114,1455.000000000443,Bearish Call Modified Butterfly,40.31,59.69,0.5866935483872727,-409.99999999999994,-40.000000000000036,-20.0,39.99999999999997,1.1102230246251565e-14,62.5,10.0,Call,63.0,-30.0,Call,65.0,20.0,Call,AMAT
-670.0000000000002,APPLIED MATERIALS INC COM,-0.12429613733905522,-289.61,0.2875536480686683,670.0000000000002,2330.000000000011,1605.000000000443,Bearish Call Modified Butterfly,40.31,59.69,0.6888412017169251,-350.0,-50.0,-20.0,39.99999999999997,1.1102230246251565e-14,62.0,10.0,Call,63.0,-30.0,Call,65.0,20.0,Call,AMAT
-800.0,APPLIED MATERIALS INC COM,-0.09401176470588173,-159.82,0.4705882352941145,800.0,1700.0000000000114,1235.000000000443,Bearish Call Modified Butterfly,41.5,58.5,0.7264705882355498,-309.99999999999994,-20.000000000000064,-20.0,19.99999999999997,1.1102230246251565e-14,62.5,10.0,Call,63.0,-30.0,Call,64.5,20.0,Call,AMAT
-450.0000000000002,APPLIED MATERIALS INC COM,-0.13828387096774095,-214.34,0.29032258064515937,450.0000000000002,1550.0000000000111,1385.000000000443,Bearish Call Modified Butterfly,41.5,58.5,0.8935483870970535,-250.0,-30.00000000000003,-20.0,19.99999999999997,1.1102230246251565e-14,62.0,10.0,Call,63.0,-30.0,Call,64.5,20.0,Call,AMAT
-1130.0,APPLIED MATERIALS INC COM,-0.10399651567944211,-298.47,0.3937282229965141,1130.0,2870.0000000000114,2065.000000000443,Bearish Call Modified Butterfly,42.7,57.3,0.7195121951221027,-499.99999999999983,-60.00000000000001,-20.0,49.99999999999996,1.1102230246251565e-14,61.5,10.0,Call,62.5,-30.0,Call,65.0,20.0,Call,AMAT
-740.0,APPLIED MATERIALS INC COM,-0.12128985507246326,-334.76,0.2681159420289844,740.0,2760.0000000000114,2175.000000000443,Bearish Call Modified Butterfly,42.7,57.3,0.7880434782610268,-459.9999999999998,-70.00000000000001,-20.0,49.99999999999996,1.1102230246251565e-14,61.0,10.0,Call,62.5,-30.0,Call,65.0,20.0,Call,AMAT
-910.0,APPLIED MATERIALS INC COM,-0.10679425837320515,-223.2,0.4354066985645909,910.0,2090.0000000000114,1845.000000000443,Bearish Call Modified Butterfly,43.9,56.1,0.882775119617432,-399.99999999999983,-40.000000000000036,-20.0,29.99999999999996,1.1102230246251565e-14,61.5,10.0,Call,62.5,-30.0,Call,64.5,20.0,Call,AMAT
-1420.0,APPLIED MATERIALS INC COM,-0.10838961038961,-333.84,0.4610389610389594,1420.0,3080.000000000011,1855.000000000443,Bearish Call Modified Butterfly,43.9,56.1,0.602272727272869,-559.9999999999998,-50.0,-20.0,39.99999999999997,1.1102230246251565e-14,62.0,10.0,Call,62.5,-30.0,Call,65.0,20.0,Call,AMAT
-520.0,APPLIED MATERIALS INC COM,-0.13105555555555481,-259.49,0.2626262626262611,520.0,1980.0000000000114,1955.000000000443,Bearish Call Modified Butterfly,43.9,56.1,0.9873737373739554,-359.9999999999998,-50.00000000000004,-20.0,29.99999999999996,1.1102230246251565e-14,61.0,10.0,Call,62.5,-30.0,Call,64.5,20.0,Call,AMAT
-400.0,APPLIED MATERIALS INC COM,-0.19125454545454348,-210.38,0.36363636363635987,400.0,1100.0000000000114,835.0000000004428,Bearish Call Modified Butterfly,43.9,56.1,0.7590909090913038,-190.00000000000003,-4.440892098500626e-14,-20.0,19.99999999999997,1.1102230246251565e-14,62.5,10.0,Call,63.0,-30.0,Call,64.0,20.0,Call,AMAT
-1200.0,APPLIED MATERIALS INC COM,-0.11242173913043423,-258.57,0.52173913043478,1200.0,2300.0000000000114,1635.000000000443,Bearish Call Modified Butterfly,45.12,54.88,0.7108695652175804,-459.9999999999998,-30.00000000000003,-20.0,19.99999999999997,1.1102230246251565e-14,62.0,10.0,Call,62.5,-30.0,Call,64.5,20.0,Call,AMAT
-2060.0,APPLIED MATERIALS INC COM,-0.07410465116279046,-254.92,0.5988372093023236,2060.0,3440.000000000011,2495.0000000004284,Bearish Call Modified Butterfly,46.34,53.66,0.7252906976745408,-679.9999999999999,-29.999999999999936,-20.0,49.99999999999996,1.1102230246251565e-14,61.5,10.0,Call,62.0,-30.0,Call,65.0,20.0,Call,AMAT
-510.0,APPLIED MATERIALS INC COM,-0.18373154362415967,-273.76,0.34228187919462827,510.0,1490.0000000000114,1445.000000000443,Bearish Call Modified Butterfly,46.34,53.66,0.9697986577184107,-279.9999999999999,-20.000000000000018,-20.0,29.99999999999996,1.1102230246251565e-14,61.5,10.0,Call,62.5,-30.0,Call,64.0,20.0,Call,AMAT
-610.0,APPLIED MATERIALS INC COM,-0.16748967551622362,-567.79,0.1799410029498519,610.0,3390.0000000000114,2545.0000000004284,Bearish Call Modified Butterfly,46.34,53.66,0.7507374631269675,-560.0,-69.99999999999993,-20.0,69.99999999999996,-9.999999999999998,60.0,10.0,Call,62.0,-30.0,Call,65.0,20.0,Call,AMAT
-1670.0,APPLIED MATERIALS INC COM,-0.08745045045045016,-291.21,0.5015015015014999,1670.0,3330.000000000011,2605.0000000004284,Bearish Call Modified Butterfly,46.34,53.66,0.7822822822824084,-639.9999999999999,-39.99999999999994,-20.0,49.99999999999996,1.1102230246251565e-14,61.0,10.0,Call,62.0,-30.0,Call,65.0,20.0,Call,AMAT
-1840.0,APPLIED MATERIALS INC COM,-0.06753759398496213,-179.65,0.6917293233082679,1840.0,2660.000000000011,2275.0000000004284,Bearish Call Modified Butterfly,47.57,52.43,0.8552631578948944,-579.9999999999999,-9.999999999999964,-20.0,29.99999999999996,1.1102230246251565e-14,61.5,10.0,Call,62.0,-30.0,Call,64.5,20.0,Call,AMAT
-800.0,APPLIED MATERIALS INC COM,-0.181841176470587,-309.13,0.4705882352941145,800.0,1700.0000000000114,1235.000000000443,Bearish Call Modified Butterfly,47.57,52.43,0.7264705882355498,-339.9999999999999,-10.000000000000009,-20.0,19.99999999999997,1.1102230246251565e-14,62.0,10.0,Call,62.5,-30.0,Call,64.0,20.0,Call,AMAT
-1450.0,APPLIED MATERIALS INC COM,-0.08467843137254864,-215.93,0.5686274509803896,1450.0,2550.0000000000114,2385.0000000004284,Bearish Call Modified Butterfly,47.57,52.43,0.9352941176472226,-539.9999999999999,-19.99999999999997,-20.0,29.99999999999996,1.1102230246251565e-14,61.0,10.0,Call,62.0,-30.0,Call,64.5,20.0,Call,AMAT
-2780.0,APPLIED MATERIALS INC COM,-0.04229032258064504,-157.32,0.747311827956987,2780.0,3720.000000000011,3215.0000000004284,Bearish Call Modified Butterfly,47.57,52.43,0.8642473118280696,-819.9999999999999,-9.999999999999964,-20.0,19.99999999999997,1.1102230246251565e-14,61.0,10.0,Call,61.5,-30.0,Call,65.0,20.0,Call,AMAT
-660.0,APPLIED MATERIALS INC COM,-0.23991927083333264,-921.29,0.1718749999999995,660.0,3840.000000000011,2095.0000000004284,Bearish Call Modified Butterfly,48.8,51.2,0.5455729166667767,-639.9999999999999,-59.999999999999964,-20.0,29.99999999999996,1.1102230246251565e-14,60.5,10.0,Call,62.0,-30.0,Call,65.0,20.0,Call,AMAT
-1720.0,APPLIED MATERIALS INC COM,-0.11478835978835945,-433.9,0.4550264550264537,1720.0,3780.000000000011,3155.0000000004284,Bearish Call Modified Butterfly,48.8,51.2,0.8346560846561956,-740.0,-39.99999999999994,-20.0,39.99999999999997,-9.999999999999998,60.0,10.0,Call,61.5,-30.0,Call,65.0,20.0,Call,AMAT
-540.0,ACTIVISION BLIZZARD INC COM,-0.10584104046242739,-366.21,0.1560693641618492,540.0,3460.0000000000114,1534.9999999994077,Bullish Put Modified Butterfly,35.89,64.11,0.4436416184969372,-310.0000000000001,-59.999999999999964,-9.999999999999998,79.99999999999999,-50.0,82.5,20.0,Call,83.0,-30.0,Call,88.0,10.0,Call,ATVI
-880.0,ACTIVISION BLIZZARD INC COM,-0.11871844660194143,-489.12,0.21359223300970817,880.0,4120.000000000011,1874.999999999436,Bullish Put Modified Butterfly,42.62,57.38,0.4550970873785027,-429.9999999999997,-70.00000000000001,-9.999999999999998,79.99999999999999,-19.999999999999996,81.5,20.0,Call,82.0,-30.0,Call,88.0,10.0,Call,ATVI
-1230.0,ACTIVISION BLIZZARD INC COM,-0.09605386416861801,-410.15,0.28805620608899224,1230.0,4270.000000000011,2224.999999999436,Bullish Put Modified Butterfly,43.61,56.39,0.5210772833722319,-480.0000000000002,-39.99999999999999,-9.999999999999998,70.00000000000001,-19.99999999999999,81.0,20.0,Call,81.5,-30.0,Call,88.0,10.0,Call,ATVI
-730.0,ACTIVISION BLIZZARD INC COM,-0.15261467889908203,-499.05,0.2232415902140665,730.0,3270.0000000000114,1724.999999999436,Bullish Put Modified Butterfly,43.61,56.39,0.5275229357796423,-349.99999999999966,-50.0,-9.999999999999998,59.999999999999964,-9.999999999999986,81.5,20.0,Call,82.0,-30.0,Call,87.0,10.0,Call,ATVI
-650.0,ACTIVISION BLIZZARD INC COM,-0.17091578947368352,-487.11,0.2280701754385956,650.0,2850.0000000000114,1644.999999999436,Bullish Put Modified Butterfly,44.6,55.4,0.5771929824559402,-319.99999999999955,-50.0,-9.999999999999998,50.0,-9.999999999999986,81.5,20.0,Call,82.0,-30.0,Call,86.5,10.0,Call,ATVI
-1080.0,ACTIVISION BLIZZARD INC COM,-0.12282748538011656,-420.07,0.3157894736842095,1080.0,3420.000000000011,2074.999999999436,Bullish Put Modified Butterfly,45.6,54.4,0.6067251461986636,-400.0000000000003,-19.999999999999986,-9.999999999999998,50.000000000000014,-9.999999999999993,81.0,20.0,Call,81.5,-30.0,Call,87.0,10.0,Call,ATVI
-530.0,ACTIVISION BLIZZARD INC COM,-0.20166801619433106,-498.12,0.2145748987854241,530.0,2470.0000000000114,1524.999999999436,Bullish Put Modified Butterfly,45.6,54.4,0.6174089068823599,-289.9999999999999,-40.000000000000036,-9.999999999999998,39.99999999999999,1.1102230246251565e-14,81.5,20.0,Call,82.0,-30.0,Call,86.0,10.0,Call,ATVI
-1000.0,ACTIVISION BLIZZARD INC COM,-0.13604333333333282,-408.13,0.3333333333333321,1000.0,3000.0000000000114,1994.999999999436,Bullish Put Modified Butterfly,46.6,53.4,0.6649999999998095,-370.0000000000002,-19.999999999999986,-9.999999999999998,40.000000000000014,-9.999999999999993,81.0,20.0,Call,81.5,-30.0,Call,86.5,10.0,Call,ATVI
-880.0,ACTIVISION BLIZZARD INC COM,-0.15997709923664052,-419.14,0.3358778625954184,880.0,2620.0000000000114,1874.999999999436,Bullish Put Modified Butterfly,47.6,52.4,0.7156488549616137,-340.0000000000003,-9.999999999999986,-9.999999999999998,30.00000000000003,1.1102230246251565e-14,81.0,20.0,Call,81.5,-30.0,Call,86.0,10.0,Call,ATVI
-360.0,ACTIVISION BLIZZARD INC COM,-0.23890853658536504,-391.81,0.21951219512195047,360.0,1640.0000000000057,1354.999999999436,Bullish Put Modified Butterfly,47.6,52.4,0.8262195121947753,-209.99999999999977,-20.000000000000018,-9.999999999999998,29.999999999999982,2.220446049250313e-14,81.5,20.0,Call,82.0,-30.0,Call,85.0,10.0,Call,ATVI
-710.0,ACTIVISION BLIZZARD INC COM,-0.17476536312849109,-312.83,0.39664804469273623,710.0,1790.0000000000055,1704.999999999436,Bullish Put Modified Butterfly,48.61,51.39,0.952513966480129,-260.0000000000001,10.000000000000009,-9.999999999999998,20.000000000000018,2.220446049250313e-14,81.0,20.0,Call,81.5,-30.0,Call,85.0,10.0,Call,ATVI
-640.0,ACTIVISION BLIZZARD INC COM,-0.22511440677965994,-531.27,0.27118644067796477,640.0,2360.0000000000114,1634.999999999436,Bullish Put Modified Butterfly,49.62,50.38,0.6927966101692492,-290.0000000000004,0.0,-9.999999999999998,20.000000000000018,1.1102230246251565e-14,81.0,20.0,Call,81.5,-30.0,Call,85.5,10.0,Call,ATVI
-449.9999999999998,AMERICAN EXPRESS CO COM,-0.14496470588235227,-369.66,0.1764705882352932,449.9999999999998,2550.000000000012,1420.0000000007517,Bearish Call Modified Butterfly,32.69,67.31,0.5568627450983314,-200.00000000000017,-39.99999999999999,-20.0,39.99999999999999,9.999999999999998,103.0,10.0,Call,104.0,-30.0,Call,106.0,20.0,Call,AXP
-629.9999999999998,AMERICAN EXPRESS CO COM,-0.11064688427299664,-372.88,0.1869436201780408,629.9999999999998,3370.000000000012,2600.0000000007376,Bearish Call Modified Butterfly,35.52,64.48,0.7715133531159432,-280.0,-39.99999999999999,-20.0,50.00000000000004,-29.999999999999982,101.0,10.0,Call,103.0,-30.0,Call,106.0,20.0,Call,AXP
-1279.9999999999998,AMERICAN EXPRESS CO COM,-0.07918548387096751,-294.57,0.34408602150537526,1279.9999999999998,3720.000000000011,2250.0000000007376,Bearish Call Modified Butterfly,36.97,63.03,0.6048387096776159,-359.99999999999994,-39.99999999999999,-20.0,39.99999999999999,-19.99999999999997,102.0,10.0,Call,103.0,-30.0,Call,106.0,20.0,Call,AXP
-719.9999999999995,AMERICAN EXPRESS CO COM,-0.13335087719298178,-304.04,0.3157894736842087,719.9999999999995,2280.000000000012,1690.0000000007374,Bearish Call Modified Butterfly,39.19,60.81,0.7412280701757582,-219.99999999999994,-19.99999999999997,2.7755575615628914e-15,19.99999999999997,-19.99999999999997,102.0,10.0,Call,103.0,-30.0,Call,105.0,20.0,Call,AXP
-1180.0000000000007,AMERICAN EXPRESS CO COM,-0.13591493775933583,-655.11,0.24481327800829839,1180.0000000000007,4820.00000000001,3150.000000000724,Bearish Call Modified Butterfly,40.69,59.31,0.6535269709545057,-440.00000000000006,-49.99999999999998,-20.0,60.00000000000001,-29.999999999999982,100.0,10.0,Call,102.0,-30.0,Call,106.0,20.0,Call,AXP
-1770.0000000000007,AMERICAN EXPRESS CO COM,-0.13634416826003798,-713.08,0.3384321223709364,1770.0000000000007,5230.00000000001,2740.0000000007244,Bearish Call Modified Butterfly,42.2,57.8,0.5239005736139042,-519.9999999999999,-39.99999999999999,-20.0,50.00000000000004,-29.999999999999982,101.0,10.0,Call,102.0,-30.0,Call,106.0,20.0,Call,AXP
-620.0000000000005,AMERICAN EXPRESS CO COM,-0.1966213017751473,-664.58,0.18343195266272144,620.0000000000005,3380.000000000011,2590.000000000724,Bearish Call Modified Butterfly,42.97,57.03,0.7662721893493242,-300.0,-29.99999999999996,2.7755575615628914e-15,39.99999999999999,-29.999999999999982,100.0,10.0,Call,102.0,-30.0,Call,105.0,20.0,Call,AXP
-1699.9999999999989,AMERICAN EXPRESS CO COM,-0.1287120689655167,-746.53,0.29310344827586066,1699.9999999999989,5800.000000000024,4170.0000000007085,Bearish Call Modified Butterfly,44.51,55.49,0.7189655172414985,-599.9999999999998,-70.0,-20.0,40.000000000000036,-10.000000000000009,98.5,10.0,Call,101.0,-30.0,Call,106.0,20.0,Call,AXP
-1210.0000000000005,AMERICAN EXPRESS CO COM,-0.19064643799472242,-722.55,0.31926121372031585,1210.0000000000005,3790.0000000000105,2180.000000000724,Bearish Call Modified Butterfly,44.51,55.49,0.5751978891822475,-379.9999999999999,-19.99999999999997,2.7755575615628914e-15,30.00000000000003,-29.999999999999982,101.0,10.0,Call,102.0,-30.0,Call,105.0,20.0,Call,AXP
-2099.999999999999,AMERICAN EXPRESS CO COM,-0.12386610169491474,-730.81,0.35593220338982895,2099.999999999999,5900.000000000024,4070.0000000007085,Bearish Call Modified Butterfly,45.28,54.72,0.6898305084746936,-629.9999999999999,-59.999999999999986,-20.0,40.000000000000036,-10.000000000000009,99.0,10.0,Call,101.0,-30.0,Call,106.0,20.0,Call,AXP
-2949.999999999999,AMERICAN EXPRESS CO COM,-0.09920495867768558,-600.19,0.487603305785122,2949.999999999999,6050.000000000023,3920.0000000007085,Bearish Call Modified Butterfly,45.28,54.72,0.6479338842976353,-679.9999999999999,-49.99999999999998,-20.0,30.00000000000003,0.0,100.0,10.0,Call,101.0,-30.0,Call,106.0,20.0,Call,AXP
-1139.9999999999986,AMERICAN EXPRESS CO COM,-0.1733944954128431,-756.0,0.26146788990825515,1139.9999999999986,4360.000000000024,3610.000000000708,Bearish Call Modified Butterfly,46.83,53.17,0.8279816513763046,-459.9999999999998,-49.99999999999998,2.7755575615628914e-15,20.000000000000018,-10.000000000000009,98.5,10.0,Call,101.0,-30.0,Call,105.0,20.0,Call,AXP
-2049.999999999999,AMERICAN EXPRESS CO COM,-0.1781426356589141,-1149.02,0.3178294573643398,2049.999999999999,6450.000000000023,3520.0000000007085,Bearish Call Modified Butterfly,46.83,53.17,0.545736434108635,-679.9999999999999,-59.999999999999986,-20.0,10.000000000000009,0.0,99.5,10.0,Call,101.0,-30.0,Call,106.0,20.0,Call,AXP
-3890.0,AMERICAN EXPRESS CO COM,-0.07571255673222364,-500.46,0.5885022692889542,3890.0,6610.000000000022,5360.000000000695,Bearish Call Modified Butterfly,47.61,52.39,0.8108925869895124,-839.9999999999997,-40.000000000000014,-20.0,9.999999999999964,-10.000000000000009,98.5,10.0,Call,100.0,-30.0,Call,106.0,20.0,Call,AXP
-530.0000000000009,AMERICAN EXPRESS CO COM,-0.2904129554655858,-717.32,0.21457489878542457,530.0000000000009,2470.0000000000105,1500.0000000007244,Bearish Call Modified Butterfly,47.61,52.39,0.6072874493930033,-239.99999999999986,2.220446049250313e-14,2.7755575615628914e-15,10.000000000000009,-29.999999999999982,101.0,10.0,Call,102.0,-30.0,Call,104.0,20.0,Call,AXP
-1539.9999999999986,AMERICAN EXPRESS CO COM,-0.16598206278026817,-740.28,0.3452914798206257,1539.9999999999986,4460.000000000024,3510.000000000708,Bearish Call Modified Butterfly,47.61,52.39,0.7869955156952219,-489.9999999999999,-39.99999999999997,2.7755575615628914e-15,20.000000000000018,-10.000000000000009,99.0,10.0,Call,101.0,-30.0,Call,105.0,20.0,Call,AXP
-2389.9999999999986,AMERICAN EXPRESS CO COM,-0.13224728850325312,-609.66,0.5184381778741836,2389.9999999999986,4610.000000000024,3360.000000000708,Bearish Call Modified Butterfly,47.61,52.39,0.7288503253797594,-539.9999999999999,-29.99999999999996,2.7755575615628914e-15,10.000000000000009,0.0,100.0,10.0,Call,101.0,-30.0,Call,105.0,20.0,Call,AXP
-4290.0,AMERICAN EXPRESS CO COM,-0.07224143070044686,-484.74,0.6393442622950799,4290.0,6710.000000000022,5260.000000000695,Bearish Call Modified Butterfly,48.4,51.6,0.7839046199702947,-869.9999999999998,-30.000000000000004,-20.0,9.999999999999964,-10.000000000000009,99.0,10.0,Call,100.0,-30.0,Call,106.0,20.0,Call,AXP
-1489.9999999999986,AMERICAN EXPRESS CO COM,-0.2312355289421147,-1158.49,0.2974051896207568,1489.9999999999986,5010.000000000024,2960.000000000708,Bearish Call Modified Butterfly,49.18,50.82,0.5908183632735916,-539.9999999999999,-39.99999999999997,2.7755575615628914e-15,-10.000000000000009,0.0,99.5,10.0,Call,101.0,-30.0,Call,105.0,20.0,Call,AXP
-459.9999999999991,AMERICAN EXPRESS CO COM,-0.24696381578947177,-750.77,0.15131578947368274,459.9999999999991,3040.0000000000236,2930.0000000007085,Bearish Call Modified Butterfly,49.18,50.82,0.9638157894739098,-319.9999999999998,-29.999999999999982,2.7755575615628914e-15,0.0,-10.000000000000009,98.5,10.0,Call,101.0,-30.0,Call,104.0,20.0,Call,AXP
-4940.0,AMERICAN EXPRESS CO COM,-0.07138385269121791,-503.97,0.6997167138810176,4940.0,7060.000000000022,5910.000000000681,Bearish Call Modified Butterfly,49.96,50.04,0.8371104815864961,-839.9999999999997,-9.999999999999986,-20.0,70.00000000000001,-10.000000000000009,98.5,10.0,Call,99.5,-30.0,Call,106.0,20.0,Call,AXP
-859.9999999999991,AMERICAN EXPRESS CO COM,-0.23408917197452053,-735.04,0.273885350318469,859.9999999999991,3140.0000000000236,2830.0000000007085,Bearish Call Modified Butterfly,49.96,50.04,0.9012738853505373,-349.99999999999983,-19.99999999999997,2.7755575615628914e-15,0.0,-10.000000000000009,99.0,10.0,Call,101.0,-30.0,Call,104.0,20.0,Call,AXP
-5340.0,AMERICAN EXPRESS CO COM,-0.0681913407821227,-488.25,0.7458100558659195,5340.0,7160.000000000022,5810.000000000681,Bearish Call Modified Butterfly,49.96,50.04,0.8114525139665731,-869.9999999999998,2.220446049250313e-14,-20.0,70.00000000000001,-10.000000000000009,99.0,10.0,Call,99.5,-30.0,Call,106.0,20.0,Call,AXP
-3329.9999999999995,AMERICAN EXPRESS CO COM,-0.09863249516440964,-509.93,0.6441005802707902,3329.9999999999995,5170.000000000022,4800.000000000695,Bearish Call Modified Butterfly,49.96,50.04,0.9284332688589313,-699.9999999999997,-19.999999999999996,2.7755575615628914e-15,-10.000000000000053,-10.000000000000009,98.5,10.0,Call,100.0,-30.0,Call,105.0,20.0,Call,AXP
-2940.0,AMERICAN EXPRESS CO COM,-0.14889518413597688,-1051.2,0.41643059490084855,2940.0,7060.000000000022,4910.000000000695,Bearish Call Modified Butterfly,49.96,50.04,0.6954674220964135,-849.9999999999997,-40.000000000000014,-20.0,-10.000000000000009,-10.000000000000009,98.0,10.0,Call,100.0,-30.0,Call,106.0,20.0,Call,AXP
-690.0,BRISTOL-MYERS SQUIBB CO COM,-0.07622510822510785,-176.08,0.29870129870129725,690.0,2310.0000000000114,1675.00000000044,Bearish Call Modified Butterfly,40.57,59.43,0.725108225108412,-599.9999999999999,-140.00000000000003,-20.0,50.000000000000014,-19.999999999999986,61.0,10.0,Call,62.0,-30.0,Call,64.0,20.0,Call,BMY
-1220.000000000001,CATERPILLAR INC COM,-0.09995328719723146,-577.73,0.21107266435986094,1220.000000000001,5780.000000000022,2190.0000000083273,Bearish Call Modified Butterfly,33.02,66.98,0.3788927335654531,-369.99999999999994,-39.99999999999999,2.7755575615628914e-15,99.99999999999996,-59.999999999999986,144.0,10.0,Call,145.0,-30.0,Call,149.0,20.0,Call,CAT
-940.0000000000011,CATERPILLAR INC COM,-0.11401477832512254,-462.9,0.23152709359605814,940.0000000000011,4060.000000000022,1910.0000000083276,Bearish Call Modified Butterfly,33.64,66.36,0.4704433497557432,-289.9999999999999,-39.99999999999999,2.7755575615628914e-15,79.99999999999999,-39.99999999999999,144.0,10.0,Call,145.0,-30.0,Call,148.0,20.0,Call,CAT
-440.0000000000009,CATERPILLAR INC COM,-0.18278515624999844,-467.93,0.1718749999999989,440.0000000000009,2560.000000000022,1410.0000000083273,Bearish Call Modified Butterfly,34.9,65.1,0.5507812500032482,-249.99999999999991,-19.999999999999996,2.7755575615628914e-15,99.99999999999996,-39.99999999999999,144.0,10.0,Call,145.0,-30.0,Call,147.0,20.0,Call,CAT
-1110.0,CATERPILLAR INC COM,-0.13258780841799667,-913.53,0.1611030478955002,1110.0,6890.000000000023,3080.0000000082127,Bearish Call Modified Butterfly,36.18,63.82,0.4470246734409583,-449.9999999999999,-39.99999999999999,10.000000000000004,99.99999999999996,-59.999999999999986,142.0,10.0,Call,144.0,-30.0,Call,149.0,20.0,Call,CAT
-830.0000000000002,CATERPILLAR INC COM,-0.1544874274661502,-798.7,0.1605415860735003,830.0000000000002,5170.000000000023,2800.0000000082127,Bearish Call Modified Butterfly,36.82,63.18,0.5415860735025533,-369.99999999999983,-39.99999999999999,10.000000000000004,79.99999999999999,-39.99999999999999,142.0,10.0,Call,144.0,-30.0,Call,148.0,20.0,Call,CAT
-1710.0,CATERPILLAR INC COM,-0.12124828532235903,-883.9,0.2345679012345672,1710.0,7290.000000000022,2680.0000000082127,Bearish Call Modified Butterfly,37.47,62.53,0.36762688614653016,-509.9999999999999,-39.99999999999999,2.7755575615628914e-15,89.99999999999994,-59.999999999999986,143.0,10.0,Call,144.0,-30.0,Call,149.0,20.0,Call,CAT
-1430.0000000000002,CATERPILLAR INC COM,-0.1380736086175937,-769.07,0.25673249551166866,1430.0000000000002,5570.000000000023,2400.0000000082127,Bearish Call Modified Butterfly,38.13,61.87,0.43087971274833087,-429.99999999999983,-39.99999999999999,2.7755575615628914e-15,69.99999999999997,-39.99999999999999,143.0,10.0,Call,144.0,-30.0,Call,148.0,20.0,Call,CAT
-1450.0,CATERPILLAR INC COM,-0.0976675496688739,-737.39,0.19205298013244979,1450.0,7550.000000000022,4420.000000008099,Bearish Call Modified Butterfly,38.13,61.87,0.5854304635772299,-540.0,-60.00000000000001,10.000000000000004,150.0,-69.99999999999997,140.0,10.0,Call,143.0,-30.0,Call,149.0,20.0,Call,CAT
-1170.0000000000002,CATERPILLAR INC COM,-0.10678559176672342,-622.56,0.20068610634648296,1170.0000000000002,5830.000000000023,4140.000000008099,Bearish Call Modified Butterfly,39.44,60.56,0.710120068612021,-459.9999999999999,-60.00000000000001,10.000000000000004,130.00000000000003,-49.99999999999998,140.0,10.0,Call,143.0,-30.0,Call,148.0,20.0,Call,CAT
