,C_1000000.0,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_34.0,C_35.0,C_35.5,C_36.0,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
15,-2.0,,,,,,,,,,,,,,-2.0,5.0,0.0,0.0,300.0,0.05839384153113237,21.12,361.68197615051554,3964.042453140205,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,120.0,36.0,3.0000000000000004,-15.0,9.0,TAP
44,0.0,,,,,,,,,,,,,,0.0,-1.0,4.0,-1.0,210.0,0.055172465937496105,14.13,256.10600794982815,2666.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,81.0,28.000000000000004,-1.0,-11.000000000000002,6.999999999999999,TAP
46,0.0,,,,,,,,,,,,,,0.0,-1.0,2.0,0.0,85.0,0.05438347266838083,7.13,131.10600794982815,1303.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,34.0,14.000000000000002,-1.0,-5.0,3.0,TAP
53,-1.0,,,,,,,,,,,,,,0.0,-1.0,2.0,0.0,85.0,0.05438347266838083,7.13,131.10600794982815,1303.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,34.0,14.000000000000002,-1.0,-5.0,3.0,TAP
50,0.0,,,,,,,,,,,,,,0.0,-2.0,4.0,0.0,170.0,0.05434533559077328,14.25,262.2120158996563,2606.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,68.0,28.000000000000004,-2.0,-10.0,6.0,TAP
57,-2.0,,,,,,,,,,,,,,0.0,-2.0,4.0,0.0,170.0,0.05434533559077328,14.25,262.2120158996563,2606.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,68.0,28.000000000000004,-2.0,-10.0,6.0,TAP
64,0.0,,,,,,,,,,,,,,0.0,-2.0,0.0,3.0,15.0,0.04352147584664186,4.73,108.68197615051628,1173.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,8.999999999999986,12.0,-2.0,-1.9999999999999991,0.0,TAP
72,-2.0,,,,,,,,,,,,,,0.0,-2.0,0.0,3.0,15.0,0.04352147584664186,4.73,108.68197615051628,1173.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,8.999999999999986,12.0,-2.0,-1.9999999999999991,0.0,TAP
16,0.0,,,,,,,,,,,,,,-1.0,0.0,4.0,-1.0,165.0,0.03426484776121434,10.66,311.10600794982815,2611.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,69.0,28.000000000000004,-1.0,-11.000000000000002,6.999999999999999,TAP
80,0.0,,,,,,,,,,,,,,0.0,0.0,-2.0,3.0,65.0,0.03,1.95,65.0,1223.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,22.999999999999986,9.999999999999998,0.0,-1.9999999999999991,0.0,TAP
88,-2.0,,,,,,,,,,,,,,0.0,0.0,-2.0,3.0,65.0,0.03,1.95,65.0,1223.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,22.999999999999986,9.999999999999998,0.0,-1.9999999999999991,0.0,TAP
36,0.0,,,,,,,,,,,,,,-3.0,0.0,0.0,5.0,-75.0,0.02460654141316057,8.94,363.31802384948446,2251.02830209347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,71.29,-4.999999999999982,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
43,-3.0,,,,,,,,,,,,,,-3.0,0.0,0.0,5.0,-75.0,0.02460654141316057,8.94,363.31802384948446,2251.02830209347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,71.29,-4.999999999999982,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
22,0.0,,,,,,,,,,,,,,-2.0,0.0,4.0,0.0,80.0,0.019666210888724722,7.32,372.2120158996563,2496.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,43.99999999999999,28.000000000000004,-2.0,-10.0,6.0,TAP
28,-2.0,,,,,,,,,,,,,,-2.0,0.0,4.0,0.0,80.0,0.019666210888724722,7.32,372.2120158996563,2496.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,43.99999999999999,28.000000000000004,-2.0,-10.0,6.0,TAP
18,0.0,,,,,,,,,,,,,,-1.0,0.0,2.0,0.0,40.0,0.019666210888724722,3.66,186.10600794982815,1248.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,21.999999999999996,14.000000000000002,-1.0,-5.0,3.0,TAP
24,-1.0,,,,,,,,,,,,,,-1.0,0.0,2.0,0.0,40.0,0.019666210888724722,3.66,186.10600794982815,1248.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,21.999999999999996,14.000000000000002,-1.0,-5.0,3.0,TAP
2,0.0,,,,,,,,,,,,,,-1.0,4.0,0.0,-1.0,265.0,0.01928301886792453,5.11,265.0,2711.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,96.99999999999999,24.0,3.0,-11.000000000000002,6.999999999999999,TAP
0,0.0,,,,,,,,,,,,,,-1.0,4.0,-1.0,0.0,250.0,0.0154,3.85,250.0,2676.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,90.99999999999999,23.0,3.0,-10.000000000000002,6.0,TAP
4,0.0,,,,,,,,,,,,,,-1.0,2.0,0.0,0.0,90.0,0.0061851088243467574,0.89,143.89399205017185,1298.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,36.0,12.0,1.0,-5.0,3.0,TAP
10,-1.0,,,,,,,,,,,,,,-1.0,2.0,0.0,0.0,90.0,0.0061851088243467574,0.89,143.89399205017185,1298.0141510467347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,36.0,12.0,1.0,-5.0,3.0,TAP
8,0.0,,,,,,,,,,,,,,-2.0,4.0,0.0,0.0,180.0,0.006150361021962787,1.77,287.7879841003437,2596.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,72.0,24.0,2.0,-10.0,6.0,TAP
14,-2.0,,,,,,,,,,,,,,-2.0,4.0,0.0,0.0,180.0,0.006150361021962787,1.77,287.7879841003437,2596.0283020934694,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,72.0,24.0,2.0,-10.0,6.0,TAP
52,0.0,,,,,,,,,,,,,,0.0,-3.0,5.0,0.0,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
59,-3.0,,,,,,,,,,,,,,0.0,-3.0,5.0,0.0,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Short Call Butterfly,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
4,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,610.0,0.023105904288555558,14.89,644.4240317993126,4308.042453140206,Short Put Butterfly,,,,,,,,,,,,,,-1.0,0.0,5.0,-1.0,0.0,0.0,65.37,34.58,-190.99999999999997,38.0,-3.0,-15.000000000000002,10.0,TAP
0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,515.0,0.022509414599024034,11.68,518.8939920501718,4203.042453140207,Short Put Butterfly,,,,,,,,,,,,,,-1.0,5.0,-1.0,0.0,0.0,0.0,65.37,34.58,-161.00000000000003,37.0,-3.0,-15.000000000000002,9.0,TAP
5,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,505.0,0.019015873243908396,13.11,689.4240317993126,4263.042453140206,Short Put Butterfly,,,,,,,,,,,,,,-1.0,0.0,5.0,0.0,0.0,-1.0,65.37,34.58,-185.0,42.0,-3.0,-14.000000000000002,10.0,TAP
1,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,485.0,0.014752437617192516,7.95,538.8939920501718,4183.042453140207,Short Put Butterfly,,,,,,,,,,,,,,-1.0,5.0,0.0,-1.0,0.0,0.0,65.37,34.58,-156.0,38.0,-3.0,-15.000000000000002,10.0,TAP
6,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,565.0,0.013930038765605552,8.35,599.4240317993126,4253.042453140206,Short Put Butterfly,,,,,,,,,,,,,,0.0,-1.0,5.0,-1.0,0.0,0.0,65.37,34.58,-178.99999999999997,37.0,-3.0,-15.000000000000002,10.0,TAP
2,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,380.0,0.010566986617443796,6.17,583.8939920501718,4138.042453140207,Short Put Butterfly,,,,,,,,,,,,,,-1.0,5.0,0.0,0.0,0.0,-1.0,65.37,34.58,-150.00000000000003,42.0,-3.0,-14.000000000000002,10.0,TAP
7,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,460.0,0.010210668248401314,6.58,644.4240317993126,4208.042453140206,Short Put Butterfly,,,,,,,,,,,,,,0.0,-1.0,5.0,0.0,0.0,-1.0,65.37,34.58,-172.99999999999997,41.0,-3.0,-14.000000000000002,10.0,TAP
3,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,430.0,0.0028185974760267666,1.32,468.31802384948446,2882.0283020934708,Short Put Butterfly,,,,,,,,,,,,,,-1.0,0.0,4.0,-1.0,0.0,0.0,65.37,34.58,-131.99999999999997,26.0,-1.9999999999999998,-10.000000000000002,6.999999999999999,TAP
179,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,435.0,0.2495844155844156,96.09,385.0,6505.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,170.0,59.0,0.0,-20.0,9.0,TAP
189,-5.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,435.0,0.2495844155844156,96.09,385.0,6505.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,170.0,59.0,0.0,-20.0,9.0,TAP
159,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,460.0,0.24001122389709095,97.47,406.10600794982815,6480.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,67.45,32.51,163.0,59.0,0.0,-20.0,9.0,TAP
169,-5.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,460.0,0.24001122389709095,97.47,406.10600794982815,6480.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,67.45,32.51,163.0,59.0,0.0,-20.0,9.0,TAP
178,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,360.0,0.23103225806451613,71.62,310.0,5192.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,135.0,47.0,0.0,-16.0,7.0,TAP
188,-4.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,360.0,0.23103225806451613,71.62,310.0,5192.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,135.0,47.0,0.0,-16.0,7.0,TAP
90,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,505.0,0.23056664767711973,104.01,451.10600794982815,6435.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,67.45,32.51,151.0,60.0,0.0,-20.0,9.0,TAP
107,-5.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,505.0,0.23056664767711973,104.01,451.10600794982815,6435.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,67.45,32.51,151.0,60.0,0.0,-20.0,9.0,TAP
158,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,385.0,0.22050339844954753,73.01,331.10600794982815,5167.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,67.45,32.51,128.0,47.0,0.0,-16.0,7.0,TAP
168,-4.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,385.0,0.22050339844954753,73.01,331.10600794982815,5167.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,67.45,32.51,128.0,47.0,0.0,-16.0,7.0,TAP
89,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,430.0,0.21148292853277284,79.54,376.10600794982815,5122.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,80.18,19.77,116.0,48.0,0.0,-16.0,7.0,TAP
106,-4.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,430.0,0.21148292853277284,79.54,376.10600794982815,5122.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,80.18,19.77,116.0,48.0,0.0,-16.0,7.0,TAP
177,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,285.0,0.20063829787234042,47.15,235.0,3879.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,99.99999999999999,35.0,0.0,-12.0,5.0,TAP
187,-3.0,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,285.0,0.20063829787234042,47.15,235.0,3879.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,99.99999999999999,35.0,0.0,-12.0,5.0,TAP
157,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,310.0,0.18953089147955138,48.54,256.10600794982815,3854.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,67.45,32.51,92.99999999999999,35.0,0.0,-12.0,5.0,TAP
167,-3.0,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,310.0,0.18953089147955138,48.54,256.10600794982815,3854.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,67.45,32.51,92.99999999999999,35.0,0.0,-12.0,5.0,TAP
88,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,355.0,0.18289239851094585,55.07,301.10600794982815,3809.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,80.18,19.77,80.99999999999999,36.0,0.0,-12.0,5.0,TAP
105,-3.0,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,355.0,0.18289239851094585,55.07,301.10600794982815,3809.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,80.18,19.77,80.99999999999999,36.0,0.0,-12.0,5.0,TAP
182,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,495.0,0.1767848101265823,69.83,395.0,6445.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-2.0,2.0,0.0,0.0,67.45,32.51,165.0,58.0,0.0,-20.0,8.0,TAP
192,-5.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,495.0,0.1767848101265823,69.83,395.0,6445.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-2.0,2.0,0.0,0.0,67.45,32.51,165.0,58.0,0.0,-20.0,8.0,TAP
124,0.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,515.0,0.17618654173370546,90.05,511.10600794982815,6675.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,1.0,0.0,0.0,0.0,67.45,32.51,197.99999999999997,65.0,0.0,-25.0,15.0,TAP
142,-5.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,515.0,0.17618654173370546,90.05,511.10600794982815,6675.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,1.0,0.0,0.0,0.0,67.45,32.51,197.99999999999997,65.0,0.0,-25.0,15.0,TAP
46,0.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,560.0,0.1736719233731304,96.58,556.1060079498282,6630.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,67.45,32.51,185.99999999999997,66.0,0.0,-25.0,15.0,TAP
68,-5.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,560.0,0.1736719233731304,96.58,556.1060079498282,6630.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,67.45,32.51,185.99999999999997,66.0,0.0,-25.0,15.0,TAP
123,0.0,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,420.0,0.16659216323634105,69.32,416.10600794982815,5332.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,1.0,0.0,0.0,0.0,67.45,32.51,157.0,52.0,0.0,-20.0,12.0,TAP
141,-4.0,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,420.0,0.16659216323634105,69.32,416.10600794982815,5332.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,1.0,0.0,0.0,0.0,67.45,32.51,157.0,52.0,0.0,-20.0,12.0,TAP
162,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,545.0,0.16607503307197435,72.61,437.2120158996563,6395.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-2.0,0.0,2.0,0.0,0.0,80.18,19.77,151.0,58.0,0.0,-20.0,8.0,TAP
172,-5.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,545.0,0.16607503307197435,72.61,437.2120158996563,6395.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-2.0,0.0,2.0,0.0,0.0,80.18,19.77,151.0,58.0,0.0,-20.0,8.0,TAP
45,0.0,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,465.0,0.16449579639450945,75.85,461.10600794982815,5287.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,67.45,32.51,145.0,53.0,0.0,-20.0,12.0,TAP
67,-4.0,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,465.0,0.16449579639450945,75.85,461.10600794982815,5287.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,67.45,32.51,145.0,53.0,0.0,-20.0,12.0,TAP
94,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,635.0,0.1624962963975872,85.67,527.2120158996563,6305.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,0.0,0.0,2.0,0.0,0.0,80.18,19.77,127.0,60.0,0.0,-20.0,8.0,TAP
111,-5.0,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,635.0,0.1624962963975872,85.67,527.2120158996563,6305.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,0.0,0.0,2.0,0.0,0.0,80.18,19.77,127.0,60.0,0.0,-20.0,8.0,TAP
4,0.0,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,660.0,0.15760714285714286,88.26,560.0,6780.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,228.0,61.0,5.0,-25.0,15.0,TAP
25,-5.0,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,660.0,0.15760714285714286,88.26,560.0,6780.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,228.0,61.0,5.0,-25.0,15.0,TAP
3,0.0,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,540.0,0.15661363636363634,68.91,440.0,5412.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,180.0,49.0,4.0,-20.0,12.0,TAP
24,-4.0,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,540.0,0.15661363636363634,68.91,440.0,5412.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,180.0,49.0,4.0,-20.0,12.0,TAP
2,0.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,419.99999999999994,0.15490625000000002,49.57,319.99999999999994,4044.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,132.0,37.0,3.0,-15.000000000000002,9.0,TAP
23,-3.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,419.99999999999994,0.15490625000000002,49.57,319.99999999999994,4044.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,132.0,37.0,3.0,-15.000000000000002,9.0,TAP
9,0.0,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,720.0,0.15346153846153845,79.8,520.0,6720.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,2.0,0.0,0.0,0.0,0.0,67.45,32.51,216.0,62.0,5.0,-25.0,15.0,TAP
30,-5.0,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,720.0,0.15346153846153845,79.8,520.0,6720.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,2.0,0.0,0.0,0.0,0.0,67.45,32.51,216.0,62.0,5.0,-25.0,15.0,TAP
122,0.0,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,324.99999999999994,0.15132074391953468,48.59,321.1060079498281,3989.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,1.0,0.0,0.0,0.0,67.45,32.51,116.0,39.0,0.0,-15.000000000000002,9.0,TAP
140,-3.0,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,324.99999999999994,0.15132074391953468,48.59,321.1060079498281,3989.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-1.0,1.0,0.0,0.0,0.0,67.45,32.51,116.0,39.0,0.0,-15.000000000000002,9.0,TAP
44,0.0,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,369.99999999999994,0.1505574855454264,55.12,366.1060079498281,3944.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,67.45,32.51,104.0,40.0,0.0,-15.000000000000002,9.0,TAP
66,-3.0,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,369.99999999999994,0.1505574855454264,55.12,366.1060079498281,3944.042453140204,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,0.0,1.0,0.0,0.0,0.0,67.45,32.51,104.0,40.0,0.0,-15.000000000000002,9.0,TAP
1,0.0,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,300.0,0.14548483219992892,30.23,207.7879841003437,2676.0283020934694,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,25.0,2.0,-10.0,6.0,TAP
22,-2.0,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,300.0,0.14548483219992892,30.23,207.7879841003437,2676.0283020934694,Short Iron Butterfly,,,,,,,,,,,,,,-1.0,1.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,25.0,2.0,-10.0,6.0,TAP
8,0.0,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,600.0,0.14546076921081216,60.45,415.5759682006874,5352.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,2.0,0.0,0.0,0.0,0.0,67.45,32.51,168.0,50.0,4.0,-20.0,12.0,TAP
29,-4.0,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,600.0,0.14546076921081216,60.45,415.5759682006874,5352.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,2.0,0.0,0.0,0.0,0.0,67.45,32.51,168.0,50.0,4.0,-20.0,12.0,TAP
181,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,420.0,0.14178125,45.37,320.0,5132.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-2.0,2.0,0.0,0.0,67.45,32.51,130.0,46.0,0.0,-16.0,6.0,TAP
191,-4.0,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,420.0,0.14178125,45.37,320.0,5132.056604186939,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-2.0,2.0,0.0,0.0,67.45,32.51,130.0,46.0,0.0,-16.0,6.0,TAP
176,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,210.0,0.14175,22.68,160.0,2566.0283020934694,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,65.0,23.0,0.0,-8.0,3.0,TAP
186,-2.0,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,210.0,0.14175,22.68,160.0,2566.0283020934694,Short Iron Butterfly,,,,,,,,,,,,,,0.0,0.0,-1.0,1.0,0.0,0.0,67.45,32.51,65.0,23.0,0.0,-8.0,3.0,TAP
51,0.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,645.0,0.14047129960916402,89.51,637.2120158996563,6545.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,0.0,2.0,0.0,0.0,0.0,67.45,32.51,167.0,67.0,0.0,-25.0,15.0,TAP
73,-5.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,645.0,0.14047129960916402,89.51,637.2120158996563,6545.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,-2.0,0.0,2.0,0.0,0.0,0.0,67.45,32.51,167.0,67.0,0.0,-25.0,15.0,TAP
128,0.0,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,555.0,0.139708189474441,76.45,547.2120158996563,6635.070755233674,Short Iron Butterfly,,,,,,,,,,,,,,0.0,-2.0,2.0,0.0,0.0,0.0,67.45,32.51,190.99999999999997,65.0,0.0,-25.0,15.0,TAP
