,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
322,SWK,Bear Call Ladder,1.26,-1140.0,14241.836883807977,3391.0497698913678,54.41,45.54,0.0003715663542267515,-36.00000000000003,13.0,-41.0,35.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,SWK,Bear Call Ladder,1.14,-320.0,14921.836883807977,3180.0,71.37,28.58,0.0003584905660377358,2.0000000000000018,14.000000000000002,-34.00000000000001,30.000000000000004,1.0000000000000009,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,SWK,Bear Call Ladder,0.91,-270.0,14671.836883807977,2792.0995397827355,71.37,28.58,0.0003259196124758542,0.0,12.0,-37.999999999999986,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,SWK,Bear Call Ladder,0.7,-320.0000000000002,14721.836883807977,2242.0995397827355,54.41,45.54,0.00031220736973516864,5.999999999999983,9.0,-50.00000000000002,30.000000000000004,4.000000000000001,0.0,-5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,SWK,Bear Call Ladder,0.53,-130.00000000000023,10197.891255871984,1738.950230108632,54.41,45.54,0.0003047815807626024,20.99999999999999,6.0,-40.0,27.0,1.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,SWK,Bear Call Ladder,0.33,-170.00000000000023,10137.891255871984,2067.9004602172645,54.41,45.54,0.0001595821493097054,7.000000000000006,10.0,-25.999999999999996,20.0,1.0000000000000009,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,SWK,Bear Call Ladder,0.31,-70.00000000000023,15071.836883807977,2961.0497698913678,71.37,28.58,0.00010469260029066415,16.000000000000014,13.0,-36.0,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,SWK,Bear Call Ladder,0.15,-670.0,9237.891255871984,2123.1493096741037,62.59,37.36,7.064976509966908e-05,-27.0,6.0,-28.999999999999982,19.999999999999996,1.3877787807814457e-15,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,SWK,Long Straddle,733.33,3540.0,27629.728139679963,2884.7511505431607,52.1,47.85,0.2542091021826696,114.99999999999999,21.0,-133.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
113,SWK,Long Straddle,306.16,1500.0,10167.891255871984,1231.0497698913678,54.41,45.54,0.24869831219497868,-2.0,9.0,-51.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,SWK,Long Straddle,612.31,3000.0,20335.782511743968,2462.0995397827355,54.41,45.54,0.24869425062076586,-4.0,18.0,-102.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
76,SWK,Long Straddle,615.28,3100.0,21835.782511743968,2575.8009204345285,52.1,47.85,0.2388693920864833,69.99999999999999,18.0,-114.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
71,SWK,Long Straddle,307.64,1550.0,10917.891255871984,1287.9004602172643,52.1,47.85,0.2388693920864833,34.99999999999999,9.0,-57.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
117,SWK,Long Straddle,800.92,4210.0,24959.728139679963,3403.1493096741037,54.41,45.54,0.23534671185987388,-39.0,24.0,-136.0,77.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
57,SWK,Long Straddle,836.21,4990.0,27179.728139679963,3601.80092043453,52.1,47.85,0.23216441398963208,58.99999999999997,27.0,-180.0,99.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
65,SWK,Long Straddle,545.24,3260.0,22075.782511743968,2365.900460217265,52.1,47.85,0.230457709091417,88.0,18.0,-120.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
59,SWK,Long Straddle,272.62,1630.0,11037.891255871984,1182.9502301086325,52.1,47.85,0.230457709091417,44.0,9.0,-60.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,SWK,Long Straddle,653.33,3880.0,21855.782511743968,2838.8506903258976,52.1,47.85,0.23013890875852944,57.0,21.0,-140.0,77.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
42,SWK,Long Straddle,711.57,4330.0,27419.728139679966,3094.751150543162,54.41,45.54,0.22992801856624623,-68.00000000000003,24.0,-160.0,80.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,SWK,Long Straddle,494.76,2709.9999999999995,14791.836883807977,2172.0995397827355,54.41,45.54,0.22777961642102665,-37.0,15.0,-85.0,48.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
50,SWK,Long Straddle,470.45,2770.0,16531.836883807977,2075.900460217265,52.1,47.85,0.22662454631893209,55.0,15.0,-100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
40,SWK,Long Straddle,532.05,3220.0,22179.78251174397,2357.9004602172645,54.41,45.54,0.22564565764195796,-76.0,18.0,-120.0,60.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,SWK,Long Straddle,266.02,1610.0,11089.891255871986,1178.9502301086322,54.41,45.54,0.22564141658082382,-38.0,9.0,-60.0,30.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,SWK,Long Straddle,445.55,2720.0,16329.836883807977,1978.8506903258974,54.41,45.54,0.2251559464178787,-30.0,15.0,-100.0,50.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,SWK,Long Straddle,721.48,4380.0,27289.728139679963,3224.7511505431607,52.1,47.85,0.22373199242939337,84.0,24.0,-160.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
56,SWK,Long Straddle,758.03,4430.0,27739.728139679963,3388.8506903258976,52.1,47.85,0.22368350490151045,107.99999999999997,24.0,-160.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55,SWK,Long Straddle,809.7,5000.0,27249.728139679966,3675.8009204345285,54.41,45.54,0.22027852365418166,-41.00000000000003,27.0,-180.0,99.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
116,SWK,Long Straddle,683.37,3920.0,19415.782511743968,3113.1493096741037,54.41,45.54,0.21951083357178836,-72.0,21.0,-119.0,67.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47,SWK,Long Straddle,287.58,1660.0,11207.891255871984,1312.9502301086325,52.1,47.85,0.21903343584943494,53.0,9.0,-60.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,SWK,Long Straddle,575.15,3320.0,22415.782511743968,2625.900460217265,52.1,47.85,0.21902962763196762,106.0,18.0,-120.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103,SWK,Long Straddle,293.4,1510.0,10357.891255871984,1341.0497698913678,54.41,45.54,0.21878382636295962,7.0,9.0,-54.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,SWK,Long Straddle,586.79,3020.0,20715.782511743968,2682.0995397827355,54.41,45.54,0.2187800979405608,14.0,18.0,-108.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
51,SWK,Long Straddle,626.82,3890.0,21909.78251174397,2896.8506903258963,54.41,45.54,0.21637980931957618,-43.0,21.0,-140.0,77.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
118,SWK,Long Straddle,871.97,5130.0,24039.728139679963,4054.1990795654715,54.41,45.54,0.21507823934819148,-107.0,27.0,-153.0,86.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48,SWK,Long Straddle,443.94,2780.0,16569.836883807977,2117.9004602172645,54.41,45.54,0.2096132506409005,-45.0,15.0,-100.0,55.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
110,SWK,Long Straddle,770.22,4200.0,25469.728139679963,3693.1493096741037,54.41,45.54,0.2085537126761785,-15.000000000000057,24.0,-144.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
80,SWK,Long Straddle,876.42,4880.0,26289.728139679963,4224.75115054316,54.41,45.54,0.20744890498161578,4.999999999999972,27.0,-171.0,90.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
52,SWK,Long Straddle,705.01,4450.0,27799.728139679966,3456.8506903258963,54.41,45.54,0.20394574806860832,-92.00000000000003,24.0,-160.0,88.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
105,SWK,Long Straddle,476.83,2690.0,15111.836883807977,2352.0995397827355,54.41,45.54,0.2027252639333644,-22.0,15.0,-90.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84,SWK,Long Straddle,372.43,1950.0,16451.836883807977,1856.8506903258963,52.1,47.85,0.2005707846841658,62.00000000000002,15.0,-67.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,SWK,Long Straddle,811.11,5050.0,27619.728139679963,4061.80092043453,52.1,47.85,0.19969220941365776,86.0,27.0,-180.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,SWK,Long Straddle,704.96,4480.0,21719.78251174397,3555.8009204345285,54.41,45.54,0.1982563185550478,-16.0,24.0,-160.0,88.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
62,SWK,Long Straddle,528.72,3360.0,16289.836883807977,2666.8506903258963,54.41,45.54,0.1982563185550478,-12.0,18.0,-120.00000000000001,66.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
60,SWK,Long Straddle,352.48,2240.0,10859.891255871986,1777.9004602172643,54.41,45.54,0.1982563185550478,-8.0,12.0,-80.0,44.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
58,SWK,Long Straddle,176.24,1120.0,5429.945627935993,888.9502301086321,54.41,45.54,0.1982563185550478,-4.0,6.0,-40.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,SWK,Long Straddle,881.2,5600.0,27149.728139679966,4444.751150543161,54.41,45.54,0.19825631855504777,-20.0,30.0,-200.0,110.00000000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
43,SWK,Long Straddle,631.59,3940.0,22195.782511743968,3198.8506903258976,52.1,47.85,0.19744278840837484,78.0,21.0,-140.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,SWK,Long Straddle,660.25,3870.0,19865.782511743968,3363.1493096741037,54.41,45.54,0.19631896749299532,-51.00000000000003,21.0,-126.0,70.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
49,SWK,Long Straddle,522.13,3340.0,22459.78251174397,2677.9004602172645,54.41,45.54,0.1949773741618605,-94.0,18.0,-120.0,66.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SWK,Long Straddle,261.06,1670.0,11229.891255871986,1338.9502301086322,54.41,45.54,0.19497363989311206,-47.0,9.0,-60.0,33.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
72,SWK,Long Straddle,379.19,2220.0,11079.891255871986,1957.9004602172643,54.41,45.54,0.19367174568104553,-20.000000000000014,12.0,-76.0,40.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
74,SWK,Long Straddle,568.78,3330.0,16619.836883807977,2936.8506903258963,54.41,45.54,0.19367004317706177,-30.0,18.0,-114.00000000000001,60.00000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
77,SWK,Long Straddle,758.37,4440.0,22159.78251174397,3915.8009204345285,54.41,45.54,0.19366919192506987,-40.00000000000003,24.0,-152.0,80.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
81,SWK,Long Straddle,947.96,5550.0,27699.728139679966,4894.75115054316,54.41,45.54,0.19366868117387478,-50.0,30.0,-190.0,100.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
70,SWK,Long Straddle,189.59,1110.0,5539.945627935993,978.9502301086321,54.41,45.54,0.19366663816909424,-10.000000000000007,6.0,-38.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,SWK,Long Straddle,452.07,2830.0,16771.836883807977,2335.900460217265,52.1,47.85,0.1935313630435915,70.0,15.0,-100.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,SWK,Long Straddle,645.12,3490.0,27179.728139679963,3334.7511505431607,52.1,47.85,0.19345371539790115,84.00000000000001,26.0,-118.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
111,SWK,Long Straddle,843.68,5050.0,24619.728139679963,4374.199079565471,54.41,45.54,0.192876452272449,-80.00000000000003,27.0,-162.0,90.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
99,SWK,Long Straddle,759.52,4170.0,25999.728139679963,3963.1493096741037,54.41,45.54,0.19164556786846282,12.000000000000028,24.0,-147.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
44,SWK,Long Straddle,724.61,4550.0,28119.728139679963,3808.8506903258976,52.1,47.85,0.19024373988732018,132.0,24.0,-160.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,SWK,Long Straddle,784.83,5090.0,27659.728139679966,4165.800920434529,54.41,45.54,0.18839834523780735,-68.0,27.0,-180.0,99.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
95,SWK,Long Straddle,468.89,2660.0,15441.836883807977,2522.0995397827355,54.41,45.54,0.18591256713063442,-5.0,15.0,-92.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
63,SWK,Long Straddle,608.58,3970.0,22229.78251174397,3276.8506903258963,54.41,45.54,0.18572100394951907,-64.0,21.0,-140.0,77.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
109,SWK,Long Straddle,733.72,4720.0,23079.78251174397,4044.1990795654715,54.41,45.54,0.18142529226796483,-116.0,24.0,-144.0,80.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
104,SWK,Long Straddle,366.86,2360.0,11539.891255871986,2022.0995397827357,54.41,45.54,0.18142529226796483,-58.0,12.0,-72.0,40.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
102,SWK,Long Straddle,183.43,1180.0,5769.945627935993,1011.0497698913679,54.41,45.54,0.18142529226796483,-29.0,6.0,-36.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106,SWK,Long Straddle,550.29,3540.0,17309.836883807977,3033.1493096741037,54.41,45.54,0.1814252922679648,-87.00000000000003,18.0,-108.0,60.00000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
112,SWK,Long Straddle,917.14,5900.0,28849.728139679966,5055.24884945684,54.41,45.54,0.18142331412597856,-145.00000000000003,30.0,-179.99999999999997,100.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
61,SWK,Long Straddle,432.34,2849.9999999999995,16799.836883807977,2387.9004602172636,54.41,45.54,0.18105444812413304,-60.0,15.0,-100.0,55.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
78,SWK,Long Straddle,829.92,5110.0,28139.728139679966,4585.800920434529,54.41,45.54,0.1809760201978765,-95.0,27.0,-171.0,90.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
97,SWK,Long Straddle,647.14,3810.0000000000005,20325.782511743968,3603.149309674104,54.41,45.54,0.1796039920584174,-27.0,21.0,-129.0,70.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
75,SWK,Long Straddle,640.32,4000.0,22599.78251174397,3606.8506903258963,54.41,45.54,0.1775288347026486,-85.00000000000003,21.0,-133.0,70.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
64,SWK,Long Straddle,688.45,4580.0,28169.728139679966,3886.8506903258963,54.41,45.54,0.17712283152875016,-116.0,24.0,-160.0,88.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
