,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,P_-1000000.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5
18,WDC,Bull Put Spread,27.9,-51.0,2025.0108784036793,297.2110988633508,51.67,48.26,0.09387267200552166,-4.999999999999993,8.0,-8.000000000000002,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
37,WDC,Bull Put Spread,19.47,-18.999999999999773,2093.0108784036793,250.3667034099443,67.08,32.85,0.07776593187042247,-14.999999999999991,12.0,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-3.0
1,WDC,Bull Put Spread,30.23,-5.000000000000114,3953.0217568073585,439.6332965900523,67.4,32.53,0.06876185274062344,-18.000000000000014,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
25,WDC,Bull Put Spread,36.01,-149.9999999999999,3998.0217568073585,653.5778022732985,51.67,48.26,0.05509673045006835,1.000000000000023,20.999999999999996,-17.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-3.0
23,WDC,Bull Put Spread,33.29,-45.000000000000114,4043.0217568073585,608.5778022732983,51.67,48.26,0.05470130503552317,-14.000000000000012,20.999999999999996,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0
30,WDC,Bull Put Spread,21.69,-230.9999999999999,1905.0108784036793,420.7889011366493,51.67,48.26,0.05154603636505201,21.000000000000018,12.0,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-3.0
27,WDC,Bull Put Spread,18.97,-126.00000000000011,1950.0108784036793,375.7889011366491,67.4,32.53,0.05048046906819605,5.999999999999983,12.0,-7.000000000000001,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-3.0,0.0
13,WDC,Bull Put Spread,33.15,-364.9999999999999,3713.0217568073585,679.6332965900525,67.4,32.53,0.048776303583601084,36.00000000000001,16.000000000000004,-17.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
8,WDC,Bull Put Spread,30.43,-260.0000000000001,3758.0217568073585,634.6332965900523,67.4,32.53,0.04794894967456547,20.999999999999975,16.000000000000004,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
21,WDC,Bull Put Spread,36.43,-279.9999999999999,3878.0217568073585,764.6332965900525,67.4,32.53,0.047643753106832644,21.000000000000043,16.000000000000004,-17.000000000000004,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
17,WDC,Bull Put Spread,33.71,-175.0000000000001,3923.0217568073585,719.6332965900523,67.4,32.53,0.04684330222035753,6.000000000000005,16.000000000000004,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
35,WDC,Bull Put Spread,14.58,-118.99999999999989,1993.0108784036793,332.7889011366493,51.67,48.26,0.043811557267089206,5.000000000000027,12.0,-10.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-3.0
4,WDC,Bull Put Spread,20.36,-4.0,3952.0217568073585,492.4221977267016,67.4,32.53,0.041346633222452675,-14.000000000000012,14.000000000000002,-16.000000000000004,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
3,WDC,Bull Put Spread,10.18,-2.0,1976.0108784036793,246.2110988633508,67.4,32.53,0.041346633222452675,-7.000000000000006,7.000000000000001,-8.000000000000002,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
33,WDC,Bull Put Spread,11.87,-14.000000000000114,2038.0108784036793,287.7889011366491,51.67,48.26,0.0412455100009706,-10.000000000000009,12.0,-7.000000000000001,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-3.0,0.0
38,WDC,Bull Put Spread,7.67,-100.0,2024.0108784036793,301.7889011366492,51.67,48.26,0.02541511623228001,-2.0000000000000018,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-4.0
2,WDC,Bull Put Spread,11.57,-65.0,3863.0217568073585,529.6332965900524,67.4,32.53,0.021845303296623042,-3.0000000000000027,13.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
24,WDC,Bull Put Spread,8.28,-151.0,1925.0108784036793,400.7889011366492,51.67,48.26,0.020659254726160516,13.99999999999999,11.000000000000002,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0
32,WDC,Bull Put Spread,10.45,-364.9999999999999,1789.0108784036793,536.7889011366493,56.37,43.56,0.01946761562668704,43.000000000000014,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.0
19,WDC,Bull Put Spread,8.53,-229.0,1853.0108784036793,467.4221977267016,67.4,32.53,0.018249026343818246,26.0,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0,WDC,Bull Put Spread,4.61,-40.0,1914.0108784036793,256.4221977267016,67.4,32.53,0.017978162736571674,-1.0000000000000009,6.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
22,WDC,Bull Put Spread,6.47,-81.0,1955.0108784036793,370.7889011366492,67.4,32.53,0.017449281734610415,3.9999999999999813,11.000000000000002,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0
10,WDC,Bull Put Spread,6.56,-280.0,1754.0108784036793,416.4221977267016,56.37,43.56,0.015753242828580757,35.00000000000001,7.999999999999999,-9.000000000000002,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
15,WDC,Bull Put Spread,6.72,-159.0,1883.0108784036793,437.4221977267016,67.4,32.53,0.01536273201251348,15.999999999999993,7.999999999999999,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
28,WDC,Bull Put Spread,6.83,-224.9999999999999,1849.0108784036793,476.7889011366493,67.4,32.53,0.014324997884215637,23.0,12.999999999999995,-7.000000000000001,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-4.0,0.0
6,WDC,Bull Put Spread,4.75,-210.0,1784.0108784036793,386.4221977267016,56.37,43.56,0.012292254502831262,25.0,7.999999999999999,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
36,WDC,Bull Put Spread,1.57,-225.0000000000001,1899.0108784036793,426.7889011366491,51.67,48.26,0.0036786336191468065,23.0,12.999999999999995,-11.000000000000004,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-4.0
122,WDC,Bear Put Spread,159.14,782.0000000000001,6990.032635211038,782.0000000000001,52.41,47.52,0.2035038363171355,-180.00000000000003,27.999999999999996,-21.000000000000004,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
65,WDC,Bear Put Spread,109.94,570.0000000000001,4728.0217568073585,570.0000000000001,52.41,47.52,0.1928771929824561,-129.0,19.0,-14.000000000000002,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
121,WDC,Bear Put Spread,104.29,558.0000000000001,4690.0217568073585,558.0000000000001,52.41,47.52,0.1868996415770609,-126.00000000000003,19.0,-14.000000000000002,6.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1,WDC,Bear Put Spread,103.13,572.0,4676.0217568073585,572.0,52.41,47.52,0.1802972027972028,-124.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,WDC,Bear Put Spread,103.13,572.0,4676.0217568073585,572.0,52.41,47.52,0.1802972027972028,-124.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11,WDC,Bear Put Spread,103.13,572.0,4676.0217568073585,572.0,52.41,47.52,0.1802972027972028,-124.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16,WDC,Bear Put Spread,103.13,572.0,4676.0217568073585,572.0,52.41,47.52,0.1802972027972028,-124.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21,WDC,Bear Put Spread,103.13,572.0,4676.0217568073585,572.0,52.41,47.52,0.1802972027972028,-124.0,16.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4,WDC,Bear Put Spread,257.82,1430.0,11690.054392018397,1430.0,52.41,47.52,0.18029370629370628,-310.0,40.0,-35.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
9,WDC,Bear Put Spread,257.82,1430.0,11690.054392018397,1430.0,52.41,47.52,0.18029370629370628,-310.0,40.0,-35.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
14,WDC,Bear Put Spread,257.82,1430.0,11690.054392018397,1430.0,52.41,47.52,0.18029370629370628,-310.0,40.0,-35.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
19,WDC,Bear Put Spread,257.82,1430.0,11690.054392018397,1430.0,52.41,47.52,0.18029370629370628,-310.0,40.0,-35.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
24,WDC,Bear Put Spread,257.82,1430.0,11690.054392018397,1430.0,52.41,47.52,0.18029370629370628,-310.0,40.0,-35.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2,WDC,Bear Put Spread,154.69,858.0,7014.032635211038,858.0,52.41,47.52,0.1802913752913753,-186.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
7,WDC,Bear Put Spread,154.69,858.0,7014.032635211038,858.0,52.41,47.52,0.1802913752913753,-186.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12,WDC,Bear Put Spread,154.69,858.0,7014.032635211038,858.0,52.41,47.52,0.1802913752913753,-186.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
17,WDC,Bear Put Spread,154.69,858.0,7014.032635211038,858.0,52.41,47.52,0.1802913752913753,-186.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
22,WDC,Bear Put Spread,154.69,858.0,7014.032635211038,858.0,52.41,47.52,0.1802913752913753,-186.0,24.0,-21.000000000000004,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3,WDC,Bear Put Spread,206.25,1144.0,9352.043513614717,1144.0,52.41,47.52,0.18028846153846154,-248.0,32.0,-28.000000000000004,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8,WDC,Bear Put Spread,206.25,1144.0,9352.043513614717,1144.0,52.41,47.52,0.18028846153846154,-248.0,32.0,-28.000000000000004,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
13,WDC,Bear Put Spread,206.25,1144.0,9352.043513614717,1144.0,52.41,47.52,0.18028846153846154,-248.0,32.0,-28.000000000000004,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
18,WDC,Bear Put Spread,206.25,1144.0,9352.043513614717,1144.0,52.41,47.52,0.18028846153846154,-248.0,32.0,-28.000000000000004,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
23,WDC,Bear Put Spread,206.25,1144.0,9352.043513614717,1144.0,52.41,47.52,0.18028846153846154,-248.0,32.0,-28.000000000000004,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0,WDC,Bear Put Spread,51.56,286.0,2338.0108784036793,286.0,52.41,47.52,0.18027972027972028,-62.0,8.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,WDC,Bear Put Spread,51.56,286.0,2338.0108784036793,286.0,52.41,47.52,0.18027972027972028,-62.0,8.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,WDC,Bear Put Spread,51.56,286.0,2338.0108784036793,286.0,52.41,47.52,0.18027972027972028,-62.0,8.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,WDC,Bear Put Spread,51.56,286.0,2338.0108784036793,286.0,52.41,47.52,0.18027972027972028,-62.0,8.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,WDC,Bear Put Spread,51.56,286.0,2338.0108784036793,286.0,52.41,47.52,0.18027972027972028,-62.0,8.0,-7.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,WDC,Bear Put Spread,165.04,916.0,7156.032635211038,916.0,52.41,47.52,0.18017467248908295,-204.0,28.999999999999993,-21.000000000000004,9.0,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
28,WDC,Bear Put Spread,226.62,1260.0,9436.043513614717,1260.0,52.41,47.52,0.17985714285714285,-268.0,32.0,-24.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
33,WDC,Bear Put Spread,226.62,1260.0,9436.043513614717,1260.0,52.41,47.52,0.17985714285714285,-268.0,32.0,-24.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
38,WDC,Bear Put Spread,226.62,1260.0,9436.043513614717,1260.0,52.41,47.52,0.17985714285714285,-268.0,32.0,-24.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
43,WDC,Bear Put Spread,226.62,1260.0,9436.043513614717,1260.0,52.41,47.52,0.17985714285714285,-268.0,32.0,-24.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
48,WDC,Bear Put Spread,226.62,1260.0,9436.043513614717,1260.0,52.41,47.52,0.17985714285714285,-268.0,32.0,-24.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
26,WDC,Bear Put Spread,113.31,630.0,4718.0217568073585,630.0,52.41,47.52,0.17985714285714285,-134.0,16.0,-12.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
31,WDC,Bear Put Spread,113.31,630.0,4718.0217568073585,630.0,52.41,47.52,0.17985714285714285,-134.0,16.0,-12.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,WDC,Bear Put Spread,113.31,630.0,4718.0217568073585,630.0,52.41,47.52,0.17985714285714285,-134.0,16.0,-12.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
41,WDC,Bear Put Spread,113.31,630.0,4718.0217568073585,630.0,52.41,47.52,0.17985714285714285,-134.0,16.0,-12.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
46,WDC,Bear Put Spread,113.31,630.0,4718.0217568073585,630.0,52.41,47.52,0.17985714285714285,-134.0,16.0,-12.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29,WDC,Bear Put Spread,283.27,1575.0,11795.054392018397,1575.0,52.41,47.52,0.17985396825396824,-335.0,40.0,-30.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
34,WDC,Bear Put Spread,283.27,1575.0,11795.054392018397,1575.0,52.41,47.52,0.17985396825396824,-335.0,40.0,-30.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
39,WDC,Bear Put Spread,283.27,1575.0,11795.054392018397,1575.0,52.41,47.52,0.17985396825396824,-335.0,40.0,-30.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
44,WDC,Bear Put Spread,283.27,1575.0,11795.054392018397,1575.0,52.41,47.52,0.17985396825396824,-335.0,40.0,-30.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
49,WDC,Bear Put Spread,283.27,1575.0,11795.054392018397,1575.0,52.41,47.52,0.17985396825396824,-335.0,40.0,-30.0,15.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
27,WDC,Bear Put Spread,169.96,944.9999999999999,7077.032635211038,944.9999999999999,52.41,47.52,0.17985185185185187,-201.00000000000003,24.0,-18.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
32,WDC,Bear Put Spread,169.96,944.9999999999999,7077.032635211038,944.9999999999999,52.41,47.52,0.17985185185185187,-201.00000000000003,24.0,-18.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37,WDC,Bear Put Spread,169.96,944.9999999999999,7077.032635211038,944.9999999999999,52.41,47.52,0.17985185185185187,-201.00000000000003,24.0,-18.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
42,WDC,Bear Put Spread,169.96,944.9999999999999,7077.032635211038,944.9999999999999,52.41,47.52,0.17985185185185187,-201.00000000000003,24.0,-18.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47,WDC,Bear Put Spread,169.96,944.9999999999999,7077.032635211038,944.9999999999999,52.41,47.52,0.17985185185185187,-201.00000000000003,24.0,-18.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
25,WDC,Bear Put Spread,56.65,315.0,2359.0108784036793,315.0,52.41,47.52,0.17984126984126983,-67.0,8.0,-6.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,WDC,Bear Put Spread,56.65,315.0,2359.0108784036793,315.0,52.41,47.52,0.17984126984126983,-67.0,8.0,-6.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,WDC,Bear Put Spread,56.65,315.0,2359.0108784036793,315.0,52.41,47.52,0.17984126984126983,-67.0,8.0,-6.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,WDC,Bear Put Spread,56.65,315.0,2359.0108784036793,315.0,52.41,47.52,0.17984126984126983,-67.0,8.0,-6.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,WDC,Bear Put Spread,56.65,315.0,2359.0108784036793,315.0,52.41,47.52,0.17984126984126983,-67.0,8.0,-6.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,WDC,Bear Put Spread,105.3,592.0,4756.0217568073585,592.0,52.41,47.52,0.17787162162162162,-129.99999999999997,20.0,-14.000000000000002,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
